Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
221500	-363167.03927734814	-363168.71708464314	1.677807295019444	2.2987643004964466	3.34661300955982	0.0049993687757874114
222000	-363171.0887630249	-363172.25448122935	1.1657182044675007	2.141944750954449	3.442905287102236	0.004844907131401936
222500	-363168.3983947557	-363166.1474878175	-2.2509069382056044	2.319922100801319	3.609947522423675	0.004736550841687538
223000	-363166.1449511984	-363166.7322962848	0.587345086369603	2.8130937669309044	3.401305044975466	0.005006746700408926
223500	-363161.26731062937	-363162.9372701783	1.669959548940076	2.141510907572329	3.340195987529491	0.0049978353985637445
224000	-363175.28230856487	-363175.1612120735	-0.12109649133838118	1.4922614641791068	3.439018932300532	0.0047178006808899706
224500	-363170.4165980865	-363172.16901637794	1.7524182914467028	2.3012365239734103	3.2954643329287885	0.004913201655052242
225000	-363170.4172534556	-363170.82233069063	0.40507723499226955	3.061350604331661	3.261025214001433	0.004984940335596659
225500	-363173.52975542966	-363173.62231199635	0.09255656668619938	2.264350174817584	3.5163679683397584	0.004783913960949123
226000	-363172.51041398675	-363171.6491511424	-0.861262844330045	1.5634078236147582	3.519717801143021	0.004757467484636125
226500	-363177.66427886253	-363178.7710638643	1.1067850017629208	1.7879366097936187	3.4080524539394044	0.004807712642204125
227000	-363177.433970923	-363179.05514983257	1.621178909528167	2.1347255256958317	3.381558914730287	0.004777657337068247
227500	-363178.3252287512	-363178.42736991646	0.10214116526624384	1.8657885209025156	3.5095639627055997	0.004723873762523037
228000	-363170.53888448986	-363170.4674740245	-0.07141046534762552	1.6645171576497901	3.484264769654815	0.004956107986915562
228500	-363171.88882723334	-363168.4887930615	-3.4000341718128952	3.4854163903183766	3.5088576680372427	0.004821838033230629
229000	-363167.25432450016	-363167.54444769915	0.2901231989692512	2.4586887711582794	3.4834369582962244	0.004853595714993823
229500	-363170.0028961663	-363170.67407088366	0.6711747173723852	1.9351806228681088	3.4649674014660468	0.004973310300329702
230000	-363166.3495461118	-363167.02556277957	0.6760166678135731	2.8237360412383214	3.3799246422221936	0.0049172449056171155
230500	-363163.6548060728	-363165.2556490257	1.600842952914495	2.1442244359769465	3.293901785863495	0.004984856108593856
231000	-363164.7694277367	-363166.29113005183	1.5217023151194562	2.3715482979088964	3.3614176318643234	0.005290152457925199
231500	-363165.05645285704	-363165.62923427176	0.5727814147502195	2.6146547032046734	3.2003962563386574	0.0052355283968362675
232000	-363165.66338747356	-363166.3314309689	0.6680434953314696	2.2097287451153327	3.1986126900455543	0.005289347622426585
232500	-363166.5164788849	-363167.6084367792	1.091957894258707	1.874007349515523	3.283541759506408	0.005288859345494616
233000	-363169.1813433627	-363169.24753804586	0.0661946831546576	1.5052904801166729	3.3680546240675	0.005264130231714611
233500	-363166.14504309575	-363167.54784008226	1.4027969864862477	2.0415804964164987	3.3842875805539214	0.005134324959555988
234000	-363166.6629164831	-363167.0890493274	0.42613284431265797	1.6074180429238127	3.404088457714052	0.005078136315884238
234500	-363169.9839327033	-363170.32488207775	0.34094937440640294	2.9362349849555596	3.3149445986822648	0.00529284249158062
235000	-363166.609012782	-363167.16594488884	0.5569321068487145	2.5076061954986235	3.440909752307207	0.004895106072242769
235500	-363167.0435727731	-363166.8099970937	-0.23357567940171542	2.090396562722154	3.5220257092889042	0.004629369948250261
236000	-363166.42609415815	-363166.5841064817	0.1580123235254085	1.7932376132778505	3.4815553066592972	0.004704904947096688
236500	-363163.1692675522	-363164.6204764652	1.4512089130040575	2.0513418555817284	3.346479975756234	0.004905099069496249
237000	-363168.57115889335	-363166.456397741	-2.1147611523719547	3.628132078019556	3.3640410248807973	0.004721093262266975
237500	-363166.04664851737	-363167.38763836346	1.3409898461238035	2.284835712340495	3.399369103249417	0.0046140817617198555
238000	-363164.67796139664	-363164.2555616656	-0.4223997310379497	2.1612818215595313	3.5307967462617658	0.004811609142639045
238500	-363165.31593247043	-363166.1730311376	0.8570986671640402	2.75852245864494	3.33615737170942	0.0050225787870665185
239000	-363164.84138386854	-363165.05056997907	0.20918611051095315	2.918395102203702	3.3918414088155373	0.004942072315132111
239500	-363162.3701208412	-363163.64099510765	1.2708742664490371	1.9399431093728283	3.397321452727769	0.0048067807682939424
240000	-363168.6371946116	-363168.96937868133	0.33218406975347214	2.409260108802355	3.478706814393368	0.00460697821182123
240500	-363164.2117395184	-363163.97744408477	-0.2342954336229024	2.405017631272859	3.511727954767993	0.004685461945317297
241000	-363164.8901053803	-363164.1741587276	-0.7159466527270739	1.6350556224020463	3.517572811537323	0.004670942172992994
241500	-363165.32440013916	-363166.36329659313	1.0388964539677588	2.1625450921493297	3.4459440265171324	0.004605315502401421
242000	-363163.0399004408	-363163.36045557266	0.32055513190321605	2.7074046606710276	3.44445773907146	0.004758881377672832
242500	-363159.83202493796	-363161.4331437182	1.6011187802903466	2.2113628535334393	3.3562658411159445	0.004967301178862761
243000	-363159.7870122635	-363160.8641430823	1.0771308188251956	2.634136425344361	3.372397494669083	0.004971402729653306
243500	-363162.79276401154	-363163.18922664656	0.3964626349919236	2.274109226940783	3.4895691680384124	0.004785907521931467
244000	-363163.3427022428	-363164.12951164274	0.7868093999346222	2.1909182557998816	3.469252662803774	0.004717293352811362
244500	-363163.1010003984	-363160.704667036	-2.3963333623716006	2.592315874971254	3.5961149409236395	0.004493403281863935
245000	-363167.0758873274	-363163.4617945628	-3.6140927645395973	3.2665037728770354	3.560177881241433	0.004582677105406396
245500	-363165.26095908764	-363163.6657753691	-1.595183718555397	1.6878564002781717	3.574265685724529	0.004880427587136828
246000	-363160.8872462066	-363160.356893419	-0.5303527875772351	1.4130736964008486	3.4282130360861536	0.004880609561040864
246500	-363163.3540356611	-363164.6867651577	1.3327294966134922	2.5958564632548122	3.2990342172270846	0.005034692285483944
247000	-363165.85497739445	-363165.50206454383	-0.35291285061998057	3.2445339007284346	3.3451791305321117	0.00514972365788162
247500	-363170.282923791	-363170.2921398381	0.009216047107647007	2.588931323188938	3.484981089544079	0.004977181253747154
248000	-363162.8638281863	-363164.2951996187	1.4313714323585485	1.9531803825191545	3.3803350022163965	0.004958045963682425
248500	-363161.8835394478	-363162.64313117135	0.7595917235313268	1.680888485889996	3.4029032030749367	0.004808548899315638
249000	-363163.74551184	-363164.5272018286	0.7816899886354625	2.181591349039896	3.464206311474144	0.004721460782424233
249500	-363163.9955422728	-363165.1502687721	1.1547264992734831	2.0479234314112578	3.4332310284286263	0.004758958629133838
250000	-363167.0680970328	-363167.2827911411	0.21469410830754576	2.6705775493172235	3.4583211714778463	0.004632515418062258
250500	-363163.08225848275	-363163.45261723903	0.37035875629780524	2.2999037013413717	3.4913238200585046	0.004483935136559493
251000	-363163.467939147	-363163.8056739872	0.33773484016759703	2.209180072568369	3.4945420539939027	0.004722470071595978
251500	-363161.9233987948	-363162.79820139444	0.8748025996695237	2.846661508283881	3.3469447331225317	0.0047108390791192325
252000	-363167.8088864524	-363169.3578628087	1.5489763563082173	2.2816345129570017	3.393892393636067	0.004751337249232751
252500	-363168.90323329915	-363168.64779788733	-0.2554354118071904	1.4450783143955122	3.4161982037418057	0.004876178511706038
253000	-363169.756960591	-363170.26772804995	0.5107674589343558	1.5812935425405206	3.3740785516363165	0.004791056568798536
253500	-363168.71590993437	-363169.02176385507	0.305853920686622	1.5331835949012955	3.342343991507381	0.004883655448160009
254000	-363168.8106103123	-363169.7093732354	0.8987629230564078	2.786177040350559	3.301378181376132	0.005086128095791585
254500	-363171.0039560232	-363170.6449921813	-0.35896384190325037	1.4263683038221524	3.309466139273443	0.0050999599611790064
255000	-363165.9826802344	-363167.57054527936	1.587865044944123	2.2387409524214723	3.3085784628587644	0.0051688440152529835
255500	-363165.022806632	-363166.3635576771	1.3407510451206548	2.394810530026185	3.27248548640406	0.0052493786817417905
256000	-363170.86739787366	-363171.4763503073	0.6089524336380387	2.6645039375857658	3.4193100926336566	0.005093498087121536
256500	-363169.3742595237	-363170.4955634601	1.1213039364233328	2.060295484709936	3.425267393680243	0.004911199984033739
257000	-363169.7085475481	-363169.13900912524	-0.5695384228658513	1.7237685853723643	3.5217085140989264	0.0047859704090597276
257500	-363166.27550279413	-363165.9413148016	-0.3341879925711275	2.5213586637348775	3.503273049959967	0.004843650658843466
258000	-363165.95179516	-363166.2062318674	0.2544367073938174	1.6969227533469382	3.4587731824086445	0.0048771416010581015
258500	-363167.16757708736	-363167.56596177135	0.3983846839962286	2.136769527686072	3.4843836042493885	0.004870172391742286
259000	-363168.06061364204	-363168.6179439512	0.5573303091609487	2.7523713351369943	3.391250281971463	0.005064734645099878
259500	-363172.1892779713	-363168.82606100774	-3.3632169635170657	1.049574025343736	3.386807539239105	0.004704212733969697
260000	-363176.0784349418	-363173.95670600934	-2.1217289324682342	2.2599384059325605	3.5988195133028955	0.00445450878009994
260500	-363178.92369843496	-363175.52459551353	-3.3991029214130553	1.6840737615705452	3.640084932519853	0.004347209547111071
261000	-363179.82367667963	-363176.64543495694	-3.178241722671121	1.4086757195998505	3.6000953070399238	0.004619057934972439
261500	-363170.5103482722	-363169.87824592064	-0.6321023515664246	2.4109012071819813	3.5416177042867094	0.004487796831756872
262000	-363168.3679912853	-363169.2787080287	0.9107167434448273	1.8169796776425422	3.4379385862328125	0.0045707027405843086
262500	-363173.5224905962	-363172.4828629213	-1.0396276749135946	1.438290222977582	3.4949036643258062	0.0045809075801101625
263000	-363171.7834318007	-363173.1977200207	1.4142882200164317	2.082679335157707	3.4019854780048595	0.0049235338475680825
263500	-363171.7983865192	-363173.368407965	1.5700214458075186	2.447779127642424	3.346562817991542	0.004954796450342292
264000	-363176.3083170176	-363177.9918217369	1.6835047192700623	2.4173536909093483	3.353033241927088	0.005133881829338221
264500	-363168.0855303134	-363168.80304171954	0.7175114061491072	2.3089375679940627	3.2129370066168055	0.005216750794977257
265000	-363176.9677748675	-363178.1216889319	1.1539140643921728	2.5091195591601	3.2897043230176086	0.004817958884292064
265500	-363175.31010670966	-363175.51356030686	0.20345359717758082	2.3917267287523307	3.4805711786188236	0.004688570178221837
266000	-363175.2717215924	-363172.308327499	-2.96339409340861	1.3957423896714372	3.578497350700771	0.0048588217769202895
266500	-363173.38592899014	-363173.2612696285	-0.12465936167979219	2.3780853418593537	3.4981812144932043	0.004884743659552135
267000	-363170.4095993757	-363171.067446205	0.6578468293318105	2.363389391898197	3.4502768996021587	0.004883040929458491
267500	-363170.97070413537	-363171.8938161019	0.9231119665334182	2.131323870512886	3.4434234570350597	0.004828466630617309
268000	-363170.87477985834	-363171.07250342116	0.19772356281442782	2.8835735176053854	3.396120815812919	0.004876416706868023
268500	-363169.4154897488	-363170.697406566	1.2819168171738013	2.022596053843911	3.3957745405990116	0.004890763851278698
269000	-363173.67965172103	-363173.40527650324	-0.27437521776803386	2.640670293514789	3.4825210215214373	0.004944266795577349
269500	-363168.69642719254	-363168.7924164859	0.09598929335215978	1.779312294021362	3.4787530749808857	0.00509979637149346
270000	-363168.48130973673	-363169.4565335471	0.9752238103464315	2.671750465277314	3.3320059897240584	0.005188963973546523
270500	-363174.7382757307	-363174.7402054242	0.0019296934966686052	1.6848365628108308	3.466599742995949	0.005030754145409705
271000	-363169.8274150292	-363170.8853594025	1.0579443732822993	2.191308873948019	3.4128041604761234	0.005169208606418638
271500	-363173.6665289402	-363172.51596857596	-1.1505603642470286	3.416964400300706	3.3163557399877535	0.0052921974296830645
272000	-363172.57380702277	-363172.7433272128	0.16952019002719432	1.8049899604585733	3.2123273063962583	0.005333510760832858
272500	-363174.2151719872	-363172.5420669962	-1.6731049909889943	3.5901505850231583	3.266725395247103	0.005371743554054379
273000	-363176.6091421232	-363176.71158698323	0.10244486004559406	2.883145646613898	3.219246413372642	0.005393111566528972
273500	-363169.4620095621	-363169.86572813755	0.4037185754389583	1.9120019875059693	3.2049695115022088	0.005285041973791755
274000	-363171.3585571191	-363171.4932139887	0.1346568696112289	3.015057781839991	3.2778054118210163	0.005026876145917245
274500	-363174.03944009775	-363175.10429524543	1.064855147659542	1.7629571752180462	3.3748738868291084	0.004907178016891828
275000	-363171.50241858425	-363172.735390641	1.2329720567654396	1.8225211632490002	3.328648340378736	0.004882299838727462
275500	-363174.36122073035	-363174.6354342235	0.2742134931463305	2.1607010480689937	3.4957865646767226	0.004792768078890112
276000	-363174.71568255144	-363174.55985516333	-0.15582738812506491	2.0899186080086376	3.5220061781579397	0.004716262674873262
276500	-363172.59808901045	-363173.92561877496	1.3275297644766777	2.478347762890716	3.3793932840985765	0.004739192651480669
277000	-363174.29150802887	-363172.6191608091	-1.6723472197631706	3.002200600862089	3.504195378271904	0.004490820842793302
277500	-363173.15409272036	-363173.8939677558	0.739875035418196	2.49538904761773	3.4301265061139383	0.004726464244840208
278000	-363171.16307550576	-363169.9907424097	-1.172333096032256	2.0306374297931296	3.567221961654847	0.004630675903757254
278500	-363177.0520147159	-363176.12890092813	-0.9231137877902107	1.9344650215592911	3.5521268048612904	0.004741648910691075
279000	-363174.05449502374	-363173.4719576973	-0.5825373264316154	2.3033705420620234	3.526738103625061	0.0048598022320466725
279500	-363168.38304184144	-363168.0881025677	-0.29493927374063844	1.7860688731234264	3.5045793255113655	0.004969989133077281
280000	-363169.41136803944	-363169.6162239802	0.20485594079792158	2.0747989720102833	3.4896036131481702	0.004955928770318382
280500	-363169.18206279073	-363169.72901676054	0.5469539698292882	2.738900841944359	3.3953514107250733	0.005012786780265747
281000	-363170.31487750856	-363171.1466135941	0.8317360855212472	2.7286684998896837	3.3291920567406765	0.004992278411984967
281500	-363169.2836978613	-363170.6506087347	1.366910873377976	2.019791326679321	3.351652136006581	0.004918351977133293
282000	-363169.6377628115	-363169.67451916676	0.036756355246521544	3.0689764620282163	3.3005639299952936	0.004986353990811132
282500	-363166.69486501516	-363167.4713326857	0.7764676705124032	2.681810926336418	3.3811662565315523	0.004921075910127003
283000	-363166.67019192904	-363167.93540072034	1.2652087913285222	2.1213515188203305	3.282868437184982	0.0052261486721208155
283500	-363167.30606542365	-363166.0446816483	-1.2613837753433934	1.272553499126567	3.3589954038407552	0.005101288838272403
284000	-363166.6230431511	-363168.04752291815	1.4244797670473952	2.4318543987368164	3.325077435472526	0.005255941023948535
284500	-363170.47294037754	-363171.183523617	0.710583239460556	2.825190418909114	3.3516108864565943	0.00512669179582438
285000	-363170.660072175	-363170.0021334339	-0.6579387410754327	3.0416743075363315	3.4379991630663036	0.005139247956762768
285500	-363170.34647982667	-363170.4441349269	0.09765510024329416	1.7888923578803193	3.489782574608267	0.004843243042670261
286000	-363168.2638752432	-363169.76788468036	1.5040094371538864	1.9909229191228632	3.356561360137146	0.004974594721281743
286500	-363173.5941725193	-363174.5304972738	0.9363247544954829	2.477591910448001	3.209613747108059	0.004737176277230713
287000	-363170.9572857487	-363172.02187729644	1.064591547783075	1.8749097882422945	3.417217678641674	0.004798505377497526
287500	-363172.6304238006	-363172.36094836466	-0.2694754359528293	2.1465629058928104	3.5309580279201453	0.004771302744717123
288000	-363172.0998735411	-363170.27691976924	-1.8229537718294546	1.8932393250330908	3.5964986626733553	0.004715316737236149
288500	-363165.77458358696	-363166.717709771	0.943126184039504	2.3036813154582236	3.4518749581781827	0.004856145385044769
289000	-363166.7943026224	-363165.9886838779	-0.8056187444658889	3.234697766816957	3.40821573390839	0.004911367917023182
289500	-363171.3637130323	-363170.50904837967	-0.8546646526210608	1.9101448307060989	3.5581360619070344	0.004639135765918191
290000	-363170.52275735425	-363170.68040577334	0.15764841911121952	2.46064399744094	3.493709034399939	0.004590881939885735
290500	-363171.6781697084	-363172.1198685851	0.4416988766693999	2.2922898558782854	3.4899676009762577	0.004675963391723877
291000	-363170.0918345477	-363169.5946269284	-0.49720761932840407	1.5484384555722313	3.4920417580146785	0.004606006945188068
291500	-363171.8120559896	-363173.1035842111	1.2915282214861339	2.235494082205105	3.4289536465263177	0.0045998876440701475
292000	-363174.32351114316	-363174.3706805967	0.047169453525311766	1.506072572405223	3.4249861947352582	0.004541896578835051
292500	-363172.47730115155	-363172.4521307931	-0.025170358409627447	2.0705999814463487	3.51998142045947	0.004688145846607622
293000	-363171.2720726789	-363171.8405694453	0.5684967663603926	1.5963621193576207	3.317309350896283	0.004768952993457146
293500	-363172.5841820808	-363174.1589872407	1.5748051598892108	2.0134101426442785	3.376532023190358	0.004702274852684841
294000	-363164.96234073327	-363166.24505052547	1.2827097922021888	1.99036668708862	3.4161721323674534	0.004887191920399493
294500	-363165.18019612774	-363166.6616705065	1.4814743787831803	2.3786821877139364	3.3808206183667266	0.0051499662205550575
295000	-363164.8803871173	-363166.5351533322	1.6547662149319144	2.4347200588049023	3.3140712575429343	0.0051131224660256516
295500	-363169.31773031334	-363168.15897912293	-1.1587511904072882	1.8963262817450854	3.1175877251507162	0.005166470570369928
296000	-363169.3709050373	-363168.6770411097	-0.6938639276262246	2.1868775225762374	3.118801188189823	0.0051249741658429635
296500	-363166.57691425004	-363167.4561883678	0.8792741177382606	2.074707500742824	3.2207079626625155	0.004970616777521554
297000	-363165.79851985635	-363167.3561546407	1.557634784385093	2.1459875441013105	3.314217861577705	0.0049637835652027755
297500	-363168.4538249133	-363168.73276434466	0.2789394313803859	1.6296079597533835	3.4378464488855793	0.0049408648311763635
298000	-363165.14903360954	-363166.6485483504	1.4995147408137868	2.164103650263087	3.343324259216962	0.005101243391021393
298500	-363163.6833724709	-363164.4865536477	0.8031811767641326	1.915226109399088	3.240561781796395	0.005142660833729028
299000	-363175.07297205634	-363175.565744883	0.49277282662111155	2.3833497376730013	3.1952760332973997	0.005177994207632755
299500	-363162.650603901	-363164.1796254303	1.5290215292785652	2.0806546449395045	3.348390001181663	0.005126360328300799
300000	-363162.59184940415	-363163.3343358126	0.7424864084441509	2.835292126587769	3.2902448659694667	0.0049825273126779465
300500	-363167.41294433724	-363165.60967170924	-1.8032726279653541	1.3067639107452351	3.4818944923519894	0.005035643158981961
301000	-363165.8862130064	-363164.03554202855	-1.850670977863949	3.3078706072692237	3.452550021158045	0.0050585346719780955
301500	-363172.6038616132	-363172.8829867102	0.27912509699071464	2.2759239420023762	3.4846668717229257	0.004983248132469032
302000	-363167.2596924451	-363166.9884762504	-0.27121619470910296	3.1041623179261317	3.3791498049934887	0.004978442321890029
302500	-363168.968708926	-363168.17863948265	-0.790069443370661	1.3388353329643647	3.3709120043840217	0.005087427476145373
303000	-363169.4392840692	-363170.1349571783	0.6956731091321435	2.474576496228961	3.452901147394203	0.0047008848152738595
303500	-363168.9913909269	-363169.8772090038	0.8858180769187616	1.7557804256669125	3.412741942085527	0.004823861686266672
304000	-363169.1916342241	-363168.1992438432	-0.9923903809092014	3.035029925181482	3.1411457334163986	0.004944845945919065
304500	-363162.6438533829	-363164.1752272968	1.5313739138815183	2.0879413286882165	3.298201010203197	0.004982079961213178
305000	-363159.62400256307	-363161.1330196128	1.5090170497644166	2.3884386891977947	3.3327496941883674	0.004955633821862757
305500	-363160.19694517064	-363161.5815058259	1.3845606552947523	1.9121559997094357	3.335573249967444	0.005108418513914576
306000	-363171.2963945007	-363172.6191920454	1.3227975447244127	2.1413185821471643	3.396971718850891	0.005167399071576526
306500	-363170.8851885872	-363169.61304648605	-1.2721421011117329	3.0277608811130445	3.478627962819574	0.005039168649503691
307000	-363169.32957186096	-363168.96292453114	-0.3666473298276589	1.9528129407466785	3.5256874963722433	0.00499035802407516
307500	-363169.4096255012	-363167.6434733946	-1.766152106594248	2.9577790444683547	3.523028383376821	0.004731275748035008
308000	-363162.02096420684	-363163.4160474812	1.3950832743513173	2.189423467626411	3.3975679964591414	0.004873374390438975
308500	-363166.30279481044	-363164.27861624304	-2.024178567393739	2.6253032614596608	3.5744249839419844	0.004696519296870021
309000	-363168.9847514516	-363168.19495554984	-0.7897959017510523	2.0631322085044075	3.555711280935839	0.004664068209484275
309500	-363168.5324119887	-363167.5092004785	-1.0232115102031623	1.6459256591471967	3.5402097779219788	0.00476794684700849
310000	-363164.0040638661	-363164.83463289595	0.8305690298625539	1.8669497401793511	3.4447741835611145	0.0049810911475534755
310500	-363165.20655460795	-363166.36016628746	1.1536116795165814	2.3736660079880294	3.4204677271367543	0.004945877976645845
311000	-363167.0911162158	-363167.6188623994	0.5277461836015762	2.968707232920317	3.27110806318387	0.005049908118534359
311500	-363164.90739239356	-363166.4055755181	1.4981831245360144	2.139149689181218	3.3883203846261627	0.005130519641348436
312000	-363168.1184277194	-363168.61522186024	0.49679414084787865	1.9309133635611795	3.478641443187039	0.004978642730444783
312500	-363171.807206588	-363173.43263382674	1.6254272387804436	2.159711440232878	3.3565742667222347	0.0049464454125707985
313000	-363167.31185632874	-363168.56650374574	1.254647416983432	2.4956330623553487	3.260938907223326	0.005103467313119922
313500	-363167.60219879367	-363168.792676149	1.1904773553269168	1.8207397058485582	3.3078586696897565	0.005140426765396429
314000	-363166.0440965294	-363167.08927042066	1.04517389122325	2.758187150425127	3.314284763992399	0.005206621766385099
314500	-363169.3462408821	-363169.6715591022	0.3253182200736662	1.598017269095519	3.277620027803407	0.005187048782223944
315000	-363168.3160755662	-363169.89886165166	1.5827860854545026	2.152492635536359	3.372354866288213	0.005107452841323068
315500	-363165.11950311303	-363166.20098932687	1.0814862138072119	2.043665917012963	3.4414900622451525	0.00486395827759861
316000	-363165.7733892735	-363166.83998700196	1.0665977284416588	2.5082816156419705	3.4168968980448082	0.0049209097379262655
316500	-363170.2968809751	-363171.6103404194	1.3134594443326248	2.578157454215863	3.3672945732383073	0.004827013506423401
317000	-363164.32879268215	-363165.60672913125	1.2779364491253302	2.22650198641378	3.246532796074342	0.0048818018387815736
317500	-363166.87954082584	-363164.9589632269	-1.9205775989586469	1.3759193855466163	3.5244715260097594	0.00478501865475081
318000	-363169.4394078895	-363168.79469172313	-0.6447161663820244	3.1318256795790895	3.421662550381698	0.0047126692649056435
318500	-363166.18119926593	-363167.7329730542	1.5517737882985143	2.3531793550315787	3.338554875940962	0.004934745068204665
319000	-363163.05736814043	-363163.6976748966	0.6403067561803155	2.7346666019367065	3.394984036369925	0.004972425273038296
319500	-363160.5022627156	-363162.03049706056	1.5282343449396816	2.300852076744404	3.361582411095594	0.004915206079163841
320000	-363161.8010892666	-363162.13932712143	0.3382378547991651	1.6754665183561832	3.4491708803031886	0.004999372896894362
320500	-363157.7479045006	-363159.2497436407	1.501839140127755	2.1876569549268474	3.2838798262196898	0.004906324097257295
321000	-363171.27575247	-363170.12048906885	-1.1552634011665202	3.0651988961035794	3.4700493635362206	0.0048912780157119315
321500	-363161.8958330953	-363162.79580153176	0.8999684364669456	2.227298470571894	3.4496136502318406	0.004828227595300966
322000	-363165.7657473913	-363166.41239054553	0.6466431541861857	2.5517401448233166	3.4336373111794334	0.005036287298499986
322500	-363167.46241741447	-363168.83620375505	1.3737863405826731	1.991263344471658	3.370073173369622	0.005105880847774277
323000	-363170.9015840733	-363172.0542002583	1.1526161849737555	2.368730033317177	3.349957380573202	0.004969850110834391
323500	-363167.29670784273	-363168.2626755387	0.9659676959718961	2.550172451280065	3.31354703923768	0.005179311180178087
324000	-363168.24332986574	-363169.2252573153	0.9819274495661929	2.006182272034411	3.265185716052209	0.005134072644785736
324500	-363169.8862953232	-363171.07330830774	1.1870129845264206	2.3667466695323154	3.3061121772929933	0.005357637371380906
325000	-363168.17344207823	-363169.15197438136	0.9785323031458812	2.522048313605512	3.353016129090591	0.005221169472073752
325500	-363169.8337439134	-363170.7207041982	0.8869602848043163	2.399095026867435	3.3966479208433564	0.005026200512632451
326000	-363164.3731034388	-363164.88837315637	0.5152697175354186	1.9804314950266748	3.4571386341454122	0.004866522429914296
326500	-363168.5741989236	-363169.03535932995	0.46116040637504874	1.8831275283747793	3.4524605590089186	0.0047794890087360644
327000	-363166.57757457474	-363167.60121491307	1.0236403383588835	2.475826191889465	3.3690566520948777	0.004766607389238733
327500	-363165.7800344061	-363165.88497326925	0.10493886316008627	2.8154286116034033	3.4120863772481513	0.004683944366276717
328000	-363165.0562618491	-363163.94600135606	-1.1102604930527722	1.3069755520046153	3.349400241289911	0.004874511425230301
328500	-363164.5390539206	-363165.3779447574	0.8388908368333086	2.6631837375288443	3.370531259357098	0.004895949718021481
329000	-363164.94766284205	-363166.1040463719	1.1563835298490357	2.363058319180863	3.3913961022722203	0.004875317870689978
329500	-363166.06801118836	-363166.83313326846	0.7651220800791627	1.8993420353812114	3.4365579148358067	0.004857663926687536
330000	-363166.2796560561	-363167.54204900266	1.2623929465990154	2.2988881977575257	3.388755171726342	0.004828952212018054
330500	-363166.0871077276	-363166.8394198706	0.7523121429982149	1.9661010079492882	3.446799099519585	0.004693169405108617
331000	-363167.4918373887	-363168.849502171	1.3576647822580323	2.164045861951568	3.378704281036314	0.004704029782157963
331500	-363164.6532009008	-363164.62052919663	-0.0326717041932536	2.7015405228018627	3.4553890423334277	0.004719508067998347
332000	-363166.79304523126	-363164.5593191579	-2.2337260733574738	1.196463211471667	3.442671929352396	0.0047575696757965495
332500	-363163.4733476402	-363164.8255862343	1.352238594115736	2.025635959946794	3.390967626591687	0.004724954665159612
333000	-363165.4326603452	-363165.4613314577	0.02867111248884413	1.628231746892422	3.4619517854497412	0.00476559635683758
333500	-363166.1561795946	-363164.29972592986	-1.8564536647359446	2.0957425410272648	3.596171440930139	0.004708075806115085
334000	-363163.08037090686	-363163.7794679595	0.6990970526070406	1.9736461072325555	3.459373114978576	0.004883562743252118
334500	-363168.7197683599	-363167.548361761	-1.1714065989238254	2.153366754323902	3.5669922184827807	0.004748049892927156
335000	-363166.68042360264	-363168.0699651139	1.389541511254401	2.1816044294781536	3.395367677126456	0.004895085935107818
335500	-363169.70433896844	-363170.1426509882	0.43831201975712286	2.370684537023942	3.474215728591143	0.004856438006646232
336000	-363165.71222025325	-363166.9223543377	1.2101340844341069	2.3030838497876704	3.4044926414648473	0.0051120064545675005
336500	-363168.08761422447	-363167.88468645373	-0.2029277707475705	2.0729738032759766	3.52221090651383	0.004799186695442424
337000	-363164.16791824857	-363164.0885949804	-0.07932326816783242	2.5143199772894347	3.4900298783547226	0.004834424815408668
337500	-363163.94936723437	-363165.1571725101	1.2078052757350841	2.6241414181186675	3.3433621899133903	0.0048627387494987115
338000	-363159.1882653529	-363160.66420154454	1.4759361916067029	2.2631792710972167	3.354035517564462	0.005092362564277481
338500	-363164.5334910292	-363165.59347865003	1.0599876208325458	1.8741939836166113	3.286057294695962	0.005189687132011625
339000	-363159.4339819729	-363160.6141212286	1.1801392556380046	2.531751578985184	3.3717950933804293	0.005015942837703105
339500	-363160.862868779	-363162.1982593701	1.3353905910991966	2.445251536424887	3.351909398133793	0.005013233562729455
340000	-363161.26920344686	-363162.49255770055	1.2233542536626656	2.3313669414169524	3.2535626122166565	0.005117239730226987
340500	-363162.2738398226	-363162.72333754896	0.44949772634919505	2.8327051812497865	3.3927194418746973	0.004964558129282929
341000	-363162.4762447367	-363163.6448237872	1.1685790505254126	2.6051694158076386	3.308804097225013	0.005159122753061614
341500	-363160.5793434645	-363161.966324526	1.3869810614594904	2.343040612977707	3.281126532749295	0.005292127036728575
342000	-363167.86720571265	-363167.66368394176	-0.2035217709119035	3.210456431044474	3.310301818620987	0.00510149050136188
342500	-363168.82858208293	-363169.98505641404	1.1564743311101031	2.622901823721659	3.271248876530126	0.00513767121302091
343000	-363165.2002277867	-363166.35826950375	1.1580417170291497	2.2417769715331177	3.4281928285841237	0.0050579850856478726
343500	-363166.6115698641	-363167.3119010069	0.700331142804357	2.707906436144727	3.409702509314896	0.005067349212809438
344000	-363164.7642047508	-363166.1950751275	1.430870376713119	2.5100552914019008	3.3403053915029703	0.00514767727155532
344500	-363163.1207713802	-363163.93705779896	0.8162864187592751	2.4299284020700935	3.447581210798018	0.004882142304024954
