sort,Standard_image,Standard.ID,Perched_Image,iNat_image,iNat.observation,DATE,year,data.type,Julian.date,image.julian.year,longitude,latitude,iNat.photo.quality.score,Std.photo.issue,iNat.photo.issues,iNat.AI.object.recognized,Site_code_revised,iNat.AI.proportion,iNat.manual.proportion,Standard.AI.hw.proportion,Standard.AI.fw.proportion,Standard.AI.tw.proportion,Standard.manual.hw.proportion,Standard.manual.fw.proportion,Standard.manual.tw.proportion,MAIN_BAS_3,MAIN_BAS_5,HYBAS_ID_5,HYBAS_ID_4,HYBAS_ID_3,ddRAD_hydro_ID_5,ddRAD_hydro_ID_4,ddRAD_hydro_ID_3,iNat.AI.datasource,iNat.manual.datasource,Standard.AI.datasource,Standard.manual.datasource,note,draft.estimate.prop.pigment,best.estimate.source,CLUSTER,iNat.AI.corrected,iNat.manual.corrected,Standard.AI.hw.corrected
273,4567,n38,NA,NA,NA,22/07/2005,2005,N-N-N-Y,203,45672032005,-105.1458833,19.98145,NA,NA,NA,NA,tm,NA,NA,NA,NA,NA,0.439,0,0.209142751,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.439012255,Std.Manual,B,NA,NA,NA
4679,NA,NA,NA,45219907,45219907,01/08/2017,2017,Y-N-N-N,213,NA2132017,-89.0050355,30.96848154,10,NA,N-N-N-N,TRUE,NA,0.414263358,NA,NA,NA,NA,NA,NA,NA,7030042040,7050046600,7050046600,7040046600,7030042040,TRUE,TRUE,TRUE,perching_wing_2024-01-17.csv,NA,NA,NA,,0.439195979,iNat.AI,H,0.439195979,NA,NA
3382,4155,NA,NA,NA,NA,25/08/2021,2021,N-N-N-Y,237,41552372021,-89.8710582,31.2328852,NA,NA,NA,NA,LCSC01,NA,NA,NA,NA,NA,0.439,0.109011063,0.270027246,7030046750,7050046750,7050046750,7040046750,7030046750,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.43935575,Std.Manual,H,NA,NA,NA
6235,NA,NA,NA,135982287,135982287,16/09/2022,2022,Y-N-N-N,259,NA2592022,-81.9861428,40.495039,7,NA,N-N-N-N,TRUE,NA,0.414579082,NA,NA,NA,NA,NA,NA,NA,7030047060,7050047060,7050568950,7040612640,7030047060,FALSE,TRUE,TRUE,perching_wing_2024-01-17.csv,NA,NA,NA,,0.439534601,iNat.AI,F,0.439534601,NA,NA
1892,951,vvwy,NA,NA,NA,08/05/2012,2012,N-N-N-Y,129,9511292012,-95.06953333,18.55605,NA,NA,NA,NA,PA,NA,NA,NA,NA,NA,0.44,0.147214982,0.288147161,7030049280,7050050650,7050050650,7040050650,7030049280,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.439626574,Std.Manual,D,NA,NA,NA
4133,NA,NA,NA,167981269,167981269,17/06/2023,2023,Y-N-N-N,168,NA1682023,-83.11021353,8.589310942,8,NA,N-N-N-N,TRUE,NA,0.414948548,NA,NA,NA,NA,NA,NA,NA,7030000010,7050000010,7050000010,7040000010,7030000010,TRUE,TRUE,TRUE,perching_wing_2024-01-17.csv,NA,NA,NA,,0.439930862,iNat.AI,A,0.439930862,NA,NA
105,3723,a01,NA,NA,NA,10/07/2005,2005,N-N-N-Y,191,37231912005,-103.9516333,18.96106667,NA,NA,NA,NA,AR,NA,NA,NA,NA,NA,0.44,NA,NA,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.439947194,Std.Manual,B,NA,NA,NA
5842,NA,NA,NA,47638118,47638118,17/04/2019,2019,Y-N-N-N,107,NA1072019,-91.00414167,16.09791241,10,NA,N-N-N-N,TRUE,NA,0.415110343,NA,NA,NA,NA,NA,NA,NA,7030049280,7050050920,7050863270,7040050920,7030049280,FALSE,TRUE,TRUE,perching_wing_2024-01-17.csv,NA,NA,NA,,0.440104391,iNat.AI,D,0.440104391,NA,NA
3045,3478,NA,NA,NA,NA,10/06/2021,2021,N-N-N-Y,161,34781612021,-96.692542,15.820542,NA,NA,NA,NA,STDM01,NA,NA,NA,NA,NA,0.44,0.071767779,0.249631949,7030000010,7050004220,7050004220,7040000010,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.440119658,Std.Manual,B,NA,NA,NA
2181,2574,NA,NA,NA,NA,27/06/2012,2012,N-N-Y-Y,179,25741792012,-98.88086667,29.34323333,NA,N-N-N-N,NA,NA,CV,NA,NA,0.43601923,0.236045967,0.332951401,0.44,NA,NA,7030047840,7050048620,7050048620,7040048420,7030047840,TRUE,TRUE,TRUE,NA,NA,my_photos_edited_all_CV_JPD_VERIFIED_Feb2024,ImageMeasurements2004-2021.xlsx,,0.440178925,Std.Manual,H,NA,NA,0.469618581
4158,NA,NA,305-307,123619631,123619631,25/06/2022,2022,N-Y-N-N,176,NA1762022,-83.42215061,8.918418033,6,NA,Y-N-N-N,FALSE,NA,NA,0.477482045,NA,NA,NA,NA,NA,NA,7030000010,7050000010,7050000010,7040000010,7030000010,TRUE,TRUE,TRUE,All_data_iNat_standard.csv,FID EXPERIMENT DATA 2022.xlsx,NA,NA,,0.440265953,iNat.Manual,A,NA,0.440265953,NA
2313,9149,NA,NA,NA,NA,01/06/2013,2013,N-N-N-Y,152,91491522013,-98.88086667,29.34323333,NA,NA,NA,NA,CV,NA,NA,NA,NA,NA,0.44,0.127377849,0.278512923,7030047840,7050048620,7050048620,7040048420,7030047840,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.440322991,Std.Manual,H,NA,NA,NA
694,8848,vwy,NA,NA,NA,31/05/2007,2007,N-N-N-Y,151,88481512007,-103.9516333,18.96106667,NA,NA,NA,NA,AR,NA,NA,NA,NA,NA,0.441,0.083922837,0.255058627,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.440507969,Std.Manual,B,NA,NA,NA
883,542,pgp,NA,NA,NA,24/07/2007,2007,N-N-N-Y,205,5422052007,-103.9516333,18.96106667,NA,NA,NA,NA,AR,NA,NA,NA,NA,NA,0.441,0.093651239,0.260112072,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.441042581,Std.Manual,B,NA,NA,NA
180,4164,l26,NA,NA,NA,17/07/2005,2005,N-N-N-Y,198,41641982005,-104.4879,19.63723333,NA,NA,NA,NA,CB,NA,NA,NA,NA,NA,0.441,0,0.209736666,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.441264089,Std.Manual,B,NA,NA,NA
3496,194,122-2022-images-late 2022 atlantic titia marking-CRW_0194_1-5_0,NA,NA,NA,02/07/2022,2022,N-N-Y-N,183,1941832022,-83.32701,10.035943,NA,N-N-N-N,NA,NA,SMAA2,NA,NA,0.408599092,0.220413714,0.310296226,NA,NA,NA,7050054670,7030049280,7050054670,7040054670,7030049280,TRUE,TRUE,TRUE,NA,NA,standard_wing_2022-2023-editied-A1-5B0.xlsx,NA,,0.441674883,Std.AI,C,NA,NA,0.441674883
3131,3760,NA,NA,NA,NA,18/06/2021,2021,N-N-N-Y,169,37601692021,-92.668548,15.288656,NA,NA,NA,NA,ACPT01,NA,NA,NA,NA,NA,0.442,0.098576338,0.2646057,7030000010,7050002710,7050002710,7040000010,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.441707231,Std.Manual,B,NA,NA,NA
267,4560,n30,NA,NA,NA,22/07/2005,2005,N-N-N-Y,203,45602032005,-105.1458833,19.98145,NA,NA,NA,NA,tm,NA,NA,NA,NA,NA,0.442,0,0.212597706,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.44218192,Std.Manual,B,NA,NA,NA
6032,NA,NA,NA,103352353,103352353,19/11/2021,2021,Y-N-N-N,323,NA3232021,-82.965445,9.720716667,10,NA,N-N-N-N,TRUE,NA,0.417334437,NA,NA,NA,NA,NA,NA,NA,7030049280,7050054670,7050054670,7040054670,7030049280,TRUE,TRUE,TRUE,perching_wing_2024-01-17.csv,NA,NA,NA,,0.442489782,iNat.AI,C,0.442489782,NA,NA
3098,3681,NA,NA,NA,NA,17/06/2021,2021,N-N-N-Y,168,36811682021,-93.156277,16.652828,NA,NA,NA,NA,TXRS01,NA,NA,NA,NA,NA,0.443,0.20774176,0.321303255,7030049280,7050050920,7050849600,7040050920,7030049280,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.442804356,Std.Manual,D,NA,NA,NA
191,4189,l39,NA,NA,NA,17/07/2005,2005,N-N-N-Y,198,41891982005,-104.4879,19.63723333,NA,NA,NA,NA,CB,NA,NA,NA,NA,NA,0.443,0,0.213661869,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.442811171,Std.Manual,B,NA,NA,NA
3072,3644,NA,NA,NA,NA,16/06/2021,2021,N-N-N-Y,167,36441672021,-93.332923,15.765495,NA,NA,NA,NA,PUMA01,NA,NA,NA,NA,NA,0.443,0.080271102,0.254254471,7030000010,7050002710,7050002710,7040000010,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.442903637,Std.Manual,B,NA,NA,NA
1674,1916,yyyw,NA,NA,NA,19/05/2011,2011,N-N-N-Y,139,19161392011,-95.06953333,18.55605,NA,NA,NA,NA,PA,NA,NA,NA,NA,NA,0.443,0.141869269,0.287600656,7030049280,7050050650,7050050650,7040050650,7030049280,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.442928312,Std.Manual,D,NA,NA,NA
5423,NA,NA,NA,59148993,59148993,05/09/2020,2020,Y-N-N-N,249,NA2492020,-98.45704617,29.33138976,9,NA,N-N-N-N,TRUE,NA,0.4179598,NA,NA,NA,NA,NA,NA,NA,7030047840,7050048620,7050048620,7040048420,7030047840,TRUE,TRUE,TRUE,perching_wing_2024-01-17.csv,NA,NA,NA,,0.443160499,iNat.AI,H,0.443160499,NA,NA
314,4614,n81,NA,NA,NA,22/07/2005,2005,N-N-N-Y,203,46142032005,-105.1458833,19.98145,NA,NA,NA,NA,tm,NA,NA,NA,NA,NA,0.443,0,0.212012752,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.443461817,Std.Manual,B,NA,NA,NA
4173,NA,NA,473-475,123900655,123900655,28/06/2022,2022,N-Y-N-N,179,NA1792022,-83.42372058,8.591008733,6,NA,N-N-N-N,FALSE,NA,NA,0.480519227,NA,NA,NA,NA,NA,NA,7030000010,7050000010,7050000010,7040000010,7030000010,TRUE,TRUE,TRUE,All_data_iNat_standard.csv,FID EXPERIMENT DATA 2022.xlsx,NA,NA,,0.443745683,iNat.Manual,A,NA,0.443745683,NA
1966,3066,PC0116,NA,NA,NA,16/06/2012,2012,N-N-N-Y,168,30661682012,-93.4894,31.0762,NA,NA,NA,NA,BF,NA,NA,NA,NA,NA,0.444,NA,NA,7030047840,7050047850,7050047850,7040047850,7030047840,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.44393958,Std.Manual,H,NA,NA,NA
150,3996,tt11,NA,NA,NA,14/07/2005,2005,N-N-N-Y,195,39961952005,-103.9516333,18.96106667,NA,NA,NA,NA,AR,NA,NA,NA,NA,NA,0.444,0.106262158,0.267450688,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.443951064,Std.Manual,B,NA,NA,NA
167,4133,l06,NA,NA,NA,17/07/2005,2005,N-N-N-Y,198,41331982005,-104.4879,19.63723333,NA,NA,NA,NA,CB,NA,NA,NA,NA,NA,0.444,0,0.212672102,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.444226205,Std.Manual,B,NA,NA,NA
714,8953,tit12,NA,NA,NA,04/06/2007,2007,N-N-N-Y,155,89531552007,-103.9516333,18.96106667,NA,NA,NA,NA,AR,NA,NA,NA,NA,NA,0.444,0.004483623,0.217488334,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.444260579,Std.Manual,B,NA,NA,NA
4142,NA,NA,NA,169254952,169254952,24/06/2023,2023,Y-N-N-N,175,NA1752023,-83.13018652,8.693644462,8,NA,N-N-N-N,TRUE,NA,0.41968052,NA,NA,NA,NA,NA,NA,NA,7030000010,7050000010,7050000010,7040000010,7030000010,TRUE,TRUE,TRUE,perching_wing_2024-01-17.csv,NA,NA,NA,,0.44500601,iNat.AI,A,0.44500601,NA,NA
5171,NA,NA,NA,117910568,117910568,20/05/2022,2022,Y-N-N-N,140,NA1402022,-98.57703806,29.26029346,10,NA,N-N-N-N,TRUE,NA,0.419959516,NA,NA,NA,NA,NA,NA,NA,7030047840,7050048620,7050048620,7040048420,7030047840,TRUE,TRUE,TRUE,perching_wing_2024-01-17.csv,NA,NA,NA,,0.44530524,iNat.AI,H,0.44530524,NA,NA
393,4931,a52,NA,NA,NA,26/07/2005,2005,N-N-N-Y,207,49312072005,-103.9516333,18.96106667,NA,NA,NA,NA,AR,NA,NA,NA,NA,NA,0.445,0.099232909,0.263622336,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.445415436,Std.Manual,B,NA,NA,NA
346,4648,s15,NA,NA,NA,22/07/2005,2005,N-N-N-Y,203,46482032005,-105.1458833,19.98145,NA,NA,NA,NA,tm,NA,NA,NA,NA,NA,0.445,0,0.213993918,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.445453294,Std.Manual,B,NA,NA,NA
6223,NA,NA,NA,135195876,135195876,15/09/2022,2022,Y-N-N-N,258,NA2582022,-81.96609601,40.43606511,7,NA,N-N-N-N,TRUE,NA,0.420133566,NA,NA,NA,NA,NA,NA,NA,7030047060,7050047060,7050568950,7040612640,7030047060,FALSE,TRUE,TRUE,perching_wing_2024-01-17.csv,NA,NA,NA,,0.445491913,iNat.AI,F,0.445491913,NA,NA
5434,NA,NA,NA,94665160,94665160,11/09/2021,2021,Y-N-N-N,254,NA2542021,-98.26202704,29.21606215,7,NA,N-N-N-N,TRUE,NA,0.420212213,NA,NA,NA,NA,NA,NA,NA,7030047840,7050048620,7050048620,7040048420,7030047840,TRUE,TRUE,TRUE,perching_wing_2024-01-17.csv,NA,NA,NA,,0.445576263,iNat.AI,H,0.445576263,NA,NA
244,4524,N05,NA,NA,NA,22/07/2005,2005,N-N-N-Y,203,45242032005,-105.1458833,19.98145,NA,NA,NA,NA,tm,NA,NA,NA,NA,NA,0.446,0,0.212505207,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.44557771,Std.Manual,B,NA,NA,NA
4676,NA,NA,NA,126558076,126558076,16/07/2022,2022,Y-N-N-N,197,NA1972022,-88.9660704,30.9184363,8,NA,N-N-N-N,TRUE,NA,0.421035429,NA,NA,NA,NA,NA,NA,NA,7030042040,7050046600,7050046600,7040046600,7030042040,TRUE,TRUE,TRUE,perching_wing_2024-01-17.csv,NA,NA,NA,,0.446459182,iNat.AI,H,0.446459182,NA,NA
882,541,pgw,NA,NA,NA,24/07/2007,2007,N-N-N-Y,205,5412052007,-103.9516333,18.96106667,NA,NA,NA,NA,AR,NA,NA,NA,NA,NA,0.447,0.077016642,0.255045875,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.446608777,Std.Manual,B,NA,NA,NA
3456,4236,NA,NA,NA,NA,31/08/2021,2021,N-N-N-Y,243,42362432021,-90.3509,36.56368,NA,NA,NA,NA,MO03,NA,NA,NA,NA,NA,0.447,0.093210299,0.264527651,7030047060,7050047060,7050682360,7040686540,7030047060,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.446857396,Std.Manual,H,NA,NA,NA
6182,NA,NA,NA,134115825,134115825,06/09/2022,2022,Y-N-N-N,249,NA2492022,-81.986132,40.495025,7,NA,N-N-N-N,TRUE,NA,0.421425871,NA,NA,NA,NA,NA,NA,NA,7030047060,7050047060,7050568950,7040612640,7030047060,FALSE,TRUE,TRUE,perching_wing_2024-01-17.csv,NA,NA,NA,,0.44687794,iNat.AI,F,0.44687794,NA,NA
1628,1206,tit81,NA,NA,NA,30/04/2011,2011,N-N-N-Y,120,12061202011,-95.06953333,18.55605,NA,NA,NA,NA,PA,NA,NA,NA,NA,NA,0.447,0.178915737,0.308639894,7030049280,7050050650,7050050650,7040050650,7030049280,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.447145432,Std.Manual,D,NA,NA,NA
2725,7580,NA,NA,NA,NA,14/07/2017,2017,N-N-N-Y,195,75801952017,-93.4894,31.0762,NA,NA,NA,NA,BF,NA,NA,NA,NA,NA,0.447,0.150275745,0.293179673,7030047840,7050047850,7050047850,7040047850,7030047840,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.44723104,Std.Manual,H,NA,NA,NA
2662,7469,WYGW,5124,7627767,7627767,11/07/2017,2017,Y-Y-N-Y,192,74691922017,-93.4894,31.0762,8,NA,N-N-N-N,TRUE,BF,0.451730777,0.461439199,NA,NA,NA,0.447,0.14481713,0.290213963,7030047840,7050047850,7050047850,7040047850,7030047840,TRUE,TRUE,TRUE,perching_wing_2024-01-17.csv,MarkedIndividualsMASTER.xlsx,NA,ImageMeasurements2004-2021.xlsx,,0.447386717,Std.Manual,H,0.479380648,0.421885505,NA
3665,4460,35-2022-images-early 2022 atlantic titia marking Nikon JPD-DSC_4460_1-5_0,NA,NA,NA,12/04/2022,2022,N-N-Y-N,102,44601022022,-83.32701,10.035943,NA,N-N-N-N,NA,NA,SMAA2,NA,NA,0.414323593,0.110908523,0.257118337,NA,NA,NA,7050054670,7030049280,7050054670,7040054670,7030049280,TRUE,TRUE,TRUE,NA,NA,standard_wing_2022-2023-editied-A1-5B0.xlsx,NA,,0.447508688,Std.AI,C,NA,NA,0.447508688
188,4183,l37,NA,NA,NA,17/07/2005,2005,N-N-N-Y,198,41831982005,-104.4879,19.63723333,NA,NA,NA,NA,CB,NA,NA,NA,NA,NA,0.448,0,0.211929822,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.447685406,Std.Manual,B,NA,NA,NA
4244,NA,NA,NA,81962274,81962274,06/06/2021,2021,Y-N-N-N,157,NA1572021,-96.692542,15.820542,8,NA,N-N-N-N,TRUE,NA,0.422945905,NA,NA,NA,NA,NA,NA,NA,7030000010,7050004220,7050004220,7040000010,7030000010,TRUE,TRUE,TRUE,perching_wing_2024-01-17.csv,NA,NA,NA,,0.448508211,iNat.AI,B,0.448508211,NA,NA
4335,NA,NA,NA,134675372,134675372,10/09/2022,2022,Y-N-N-N,253,NA2532022,-77.5175662,37.5506636,9,NA,N-N-N-N,TRUE,NA,0.423027938,NA,NA,NA,NA,NA,NA,NA,7030038340,7050041410,7050041410,7040041410,7030038340,TRUE,TRUE,TRUE,perching_wing_2024-01-17.csv,NA,NA,NA,,0.448596193,iNat.AI,F,0.448596193,NA,NA
368,4680,s39,NA,NA,NA,22/07/2005,2005,N-N-N-Y,203,46802032005,-105.1458833,19.98145,NA,NA,NA,NA,tm,NA,NA,NA,NA,NA,0.449,0,0.217167506,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.448600777,Std.Manual,B,NA,NA,NA
3651,4299,53-2022-images-early 2022 atlantic titia specimens-DSC_4299_1-5_0,NA,NA,NA,08/04/2022,2022,N-N-Y-N,98,4299982022,-82.832709,9.68,NA,N-N-N-N,NA,NA,HONE,NA,NA,0.415453375,0.14937434,0.275910507,NA,NA,NA,7030049280,7050054670,7050054670,7040054670,7030049280,TRUE,TRUE,TRUE,NA,NA,standard_wing_2022-2023-editied-A1-5B0.xlsx,NA,,0.448660041,Std.AI,C,NA,NA,0.448660041
721,8983,woy,NA,NA,NA,12/06/2007,2007,N-N-N-Y,163,89831632007,-96.39358333,18.68691667,NA,NA,NA,NA,OT,NA,NA,NA,NA,NA,0.449,0.171352075,0.305410665,7030049280,7050050000,7050050000,7040050000,7030049280,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.448690984,Std.Manual,D,NA,NA,NA
196,4196,l45,NA,NA,NA,17/07/2005,2005,N-N-N-Y,198,41961982005,-104.4879,19.63723333,NA,NA,NA,NA,CB,NA,NA,NA,NA,NA,0.449,0,0.21619826,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.448936514,Std.Manual,B,NA,NA,NA
3068,3624,NA,NA,NA,NA,16/06/2021,2021,N-N-N-Y,167,36241672021,-93.332923,15.765495,NA,NA,NA,NA,PUMA01,NA,NA,NA,NA,NA,0.449,0.090144167,0.261018883,7030000010,7050002710,7050002710,7040000010,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.449182188,Std.Manual,B,NA,NA,NA
87,3758,a16,NA,NA,NA,10/07/2005,2005,N-N-N-Y,191,37581912005,-103.9516333,18.96106667,NA,NA,NA,NA,AR,NA,NA,NA,NA,NA,0.449,0.005342015,0.217241368,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.449374051,Std.Manual,B,NA,NA,NA
250,4531,N10,NA,NA,NA,22/07/2005,2005,N-N-N-Y,203,45312032005,-105.1458833,19.98145,NA,NA,NA,NA,tm,NA,NA,NA,NA,NA,0.449,0,0.21638807,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.449412578,Std.Manual,B,NA,NA,NA
232,4424,ct10,NA,NA,NA,17/07/2005,2005,N-N-N-Y,198,44241982005,-104.4879,19.63723333,NA,NA,NA,NA,CB,NA,NA,NA,NA,NA,0.45,0,0.214511771,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.449512681,Std.Manual,B,NA,NA,NA
3184,3797,NA,NA,NA,NA,22/06/2021,2021,N-N-N-Y,173,37971732021,-95.002133,16.828109,NA,NA,NA,NA,CUAJ02,NA,NA,NA,NA,NA,0.45,0.231226592,0.337541864,7030049280,7050050650,7050050650,7040050650,7030049280,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.450365908,Std.Manual,D,NA,NA,NA
129,3960,tt02,NA,NA,NA,13/07/2005,2005,N-N-N-Y,194,39601942005,-103.9516333,18.96106667,NA,NA,NA,NA,AR,NA,NA,NA,NA,NA,0.451,0.117504898,0.275111625,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.451120909,Std.Manual,B,NA,NA,NA
79,3735,a06,NA,NA,NA,10/07/2005,2005,N-N-N-Y,191,37351912005,-103.9516333,18.96106667,NA,NA,NA,NA,AR,NA,NA,NA,NA,NA,0.451,0.006817335,0.219352374,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.451253967,Std.Manual,B,NA,NA,NA
364,4676,s33,NA,NA,NA,22/07/2005,2005,N-N-N-Y,203,46762032005,-105.1458833,19.98145,NA,NA,NA,NA,tm,NA,NA,NA,NA,NA,0.452,0,0.216951113,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.451557844,Std.Manual,B,NA,NA,NA
224,4327,ct05,NA,NA,NA,17/07/2005,2005,N-N-N-Y,198,43271982005,-104.4879,19.63723333,NA,NA,NA,NA,CB,NA,NA,NA,NA,NA,0.452,0,0.217620537,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.451657874,Std.Manual,B,NA,NA,NA
149,3995,tt10,NA,NA,NA,14/07/2005,2005,N-N-N-Y,195,39951952005,-103.9516333,18.96106667,NA,NA,NA,NA,AR,NA,NA,NA,NA,NA,0.452,0.116964619,0.280053119,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.45192781,Std.Manual,B,NA,NA,NA
3823,8673,21-2022-images-early 2022 atlantic titia marking Canon 10DGFG-IMG_8673_1-5_0,NA,NA,NA,23/04/2022,2022,N-N-Y-N,113,86731132022,-83.32701,10.035943,NA,N-N-N-N,NA,NA,SMAA2,NA,NA,0.419042182,0.143676486,0.273699067,NA,NA,NA,7050054670,7030049280,7050054670,7040054670,7030049280,TRUE,TRUE,TRUE,NA,NA,standard_wing_2022-2023-editied-A1-5B0.xlsx,NA,,0.452317373,Std.AI,C,NA,NA,0.452317373
2744,7662,NA,NA,NA,NA,19/07/2017,2017,N-N-N-Y,200,76622002017,-93.4894,31.0762,NA,NA,NA,NA,BF,NA,NA,NA,NA,NA,0.452,0.121334653,0.280461153,7030047840,7050047850,7050047850,7040047850,7030047840,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.452492634,Std.Manual,H,NA,NA,NA
1870,6838,bbov,NA,NA,NA,17/04/2012,2012,N-N-N-Y,108,68381082012,-95.06953333,18.55605,NA,NA,NA,NA,PA,NA,NA,NA,NA,NA,0.453,0.170996309,0.30577361,7030049280,7050050650,7050050650,7040050650,7030049280,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.452850139,Std.Manual,D,NA,NA,NA
340,4642,s10,NA,NA,NA,22/07/2005,2005,N-N-N-Y,203,46422032005,-105.1458833,19.98145,NA,NA,NA,NA,tm,NA,NA,NA,NA,NA,0.453,0,0.217073508,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.453210639,Std.Manual,B,NA,NA,NA
148,3993,d07,NA,NA,NA,14/07/2005,2005,N-N-N-Y,195,39931952005,-103.9516333,18.96106667,NA,NA,NA,NA,AR,NA,NA,NA,NA,NA,0.454,0.098694489,0.269173984,7030000010,7050005420,7050005420,7040005420,7030000010,TRUE,TRUE,TRUE,NA,NA,NA,ImageMeasurements2004-2021.xlsx,,0.453740313,Std.Manual,B,NA,NA,NA
