"","species","hw.raw","hw.logit","time"
"584","E","0.175227337223087","-1.61983710067864","trough"
"585","E","0.169392421121464","-1.66275571962848","trough"
"586","E","0.195333815985995","-1.48061982934897","trough"
"587","E","0.209931298494223","-1.38672380085601","trough"
"588","E","0.17152726415381","-1.64690811864112","trough"
"589","E","0.168525949513046","-1.6692368767024","trough"
"590","E","0.166362491535452","-1.68554593459039","trough"
"591","E","0.166227910537413","-1.68656651588594","trough"
"592","E","0.166192815595505","-1.68683277255856","trough"
"593","E","0.166188288138242","-1.68686712481082","trough"
"594","E","0.16627824783345","-1.68618470430184","trough"
"595","E","0.166286394967331","-1.68612291719635","trough"
"596","E","0.171511586080531","-1.64702388301424","trough"
"597","E","0.174503541572929","-1.62509400986761","trough"
"598","E","0.270352962502525","-1.04413483758718","trough"
"599","E","0.478223800943097","-0.127276333610748","trough"
"600","E","0.495807793675369","-0.0567840784114974","trough"
"601","E","0.199863046796343","-1.45090030548395","trough"
"602","E","0.176733371859385","-1.60895771191378","trough"
"603","E","0.23417392206437","-1.24150618032102","trough"
"604","E","0.255218071927564","-1.1242809663872","trough"
"605","E","0.143291470668433","-1.87216449809557","trough"
"606","E","0.199654329199811","-1.45225781552033","trough"
"607","E","0.187216811447218","-1.53531881917515","trough"
"608","E","0.448069989081039","-0.248998616373627","trough"
"609","E","0.172963986013568","-1.63633786533385","trough"
"610","E","0.163381198113293","-1.70832422283057","trough"
"611","E","0.189896979368928","-1.51704561707916","trough"
"612","E","0.197061206522456","-1.46921995103045","trough"
"613","F","0.51697632078454","0.0279070941812615","peak"
"614","F","0.204514003735864","-1.42094165821026","peak"
"615","F","0.383651935684834","-0.516581519026181","peak"
"616","F","0.188013137745209","-1.52986705714426","peak"
"617","F","0.212329384611081","-1.37179876329384","peak"
"618","F","0.183814394254429","-1.55883142237289","peak"
"619","F","0.194847064502222","-1.48384694172919","peak"
"620","F","0.225845760689819","-1.2900416530812","peak"
"621","F","0.195246450730254","-1.48119856933487","peak"
"622","F","0.271971123049094","-1.03574867217788","peak"
"623","F","0.193552693130535","-1.49246059265895","peak"
"624","F","0.260421193296427","-1.09636718430748","peak"
"625","F","0.174147502195392","-1.62768673225137","peak"
"626","F","0.117641200271362","-2.11506481696113","trough"
"627","F","0.0977911205741313","-2.34090863519437","trough"
"628","F","0.149629810115032","-1.81836804294578","trough"
"629","F","0.163320781697294","-1.70878955703303","trough"
"630","F","0.135341671497782","-1.94278994797129","trough"
"631","F","0.126522342796113","-2.02578296420479","trough"
"632","F","0.175310952060567","-1.61923099952431","trough"
"633","F","0.130230045751307","-1.99025350215246","trough"
"634","F","0.146170103315748","-1.8474710067208","trough"
"635","F","0.148894389143647","-1.8245033035879","trough"
"636","F","0.122761421620872","-2.06283964472647","trough"
"637","F","0.131462981840682","-1.9786485045065","trough"
"638","F","0.526693465086174","0.0667986876053109","trough"
"639","F","0.722550303934308","0.90780263694162","trough"
"640","F","0.119202119117974","-2.09891708752252","trough"
"641","F","0.161443910478409","-1.72332085828376","trough"
"642","F","0.169820924960291","-1.6595610842455","trough"
"643","F","0.298443577291655","-0.902955221276163","trough"
"644","F","0.352632111907057","-0.651586501681458","trough"
"645","F","0.122473797190956","-2.06571776454796","trough"
"646","F","0.157523061503632","-1.75416164443882","trough"
"647","F","0.14379551734929","-1.86780835933124","trough"
"648","F","0.144698044136999","-1.86004296476967","trough"
"649","F","0.166189796157141","-1.68685568257058","trough"
"650","F","0.206452890695278","-1.40861315302516","trough"
"651","F","0.187961319187947","-1.53022123215359","trough"
"652","F","0.159265055192611","-1.74037699734983","trough"
"653","F","0.380452201654575","-0.53027735521923","trough"
"654","F","0.0840142859298113","-2.52660067927981","trough"
"655","F","0.629344734785935","0.486767889948022","trough"
"656","F","0.10259203620678","-2.28238900782104","trough"
"657","F","0.134847692778223","-1.94730340000144","trough"
"658","F","0.166282970175049","-1.68614889018271","trough"
"659","F","0.103903959308196","-2.26687275512162","trough"
"660","F","0.176492039131757","-1.61069575802196","trough"
"661","F","0.202932568483542","-1.43106648128024","trough"
"662","F","0.181923999981071","-1.57205241904639","trough"
"663","F","0.180759721520599","-1.58025252342466","trough"
"664","F","0.175087539506017","-1.62085100594984","trough"
"665","F","0.17329908438594","-1.63388328460073","trough"
"666","F","0.167822431505581","-1.6745203311545","trough"
"667","F","0.166238148264084","-1.68648885396011","trough"
"668","F","0.168176473137051","-1.67185907590053","trough"
"669","F","0.113632098445001","-2.15750382072606","trough"
"670","F","0.107017766414967","-2.23080875769626","trough"
"671","G","0.903715079764449","2.12926360680488","peak"
"672","G","0.877168660520709","1.87615329207796","peak"
"673","G","0.923837235332764","2.36141435616255","peak"
"674","G","0.774937801833077","1.1799443735526","peak"
"675","G","0.967736258521","3.12064289277991","peak"
"676","G","0.959500729361686","2.93397740503413","peak"
"677","G","0.655195609318088","0.597986915630446","peak"
"678","G","0.596074980927448","0.347762891121742","peak"
"679","G","0.799046708596842","1.31918877762309","peak"
"680","G","0.781721927709585","1.2180597867341","peak"
"681","G","0.87986992442927","1.89980915679924","peak"
"682","G","0.953568405927602","2.81663968423727","peak"
"683","G","0.803837736521864","1.348215532785","peak"
"684","G","0.77967401849793","1.20647145624392","peak"
"685","G","0.973413691916015","3.27080883182325","peak"
"686","G","0.804133096557848","1.35002121492398","peak"
"687","G","0.92725853697922","2.40566852731441","peak"
"688","G","0.234030983731911","-1.2423282293751","trough"
"689","G","0.179055612266128","-1.59233514305883","trough"
"690","G","0.183519929152605","-1.56088334603977","trough"
"691","G","0.228839862001876","-1.27243993246621","trough"
"692","G","0.8472798874442","1.63812678417898","trough"
"693","G","0.16704788912159","-1.68035936332538","trough"
"694","G","0.453381056934276","-0.227451308073605","trough"
"695","G","0.314291635365179","-0.826943987787835","trough"
"696","G","0.175464323099279","-1.61811989343412","trough"
"697","G","0.195056264766515","-1.48245916162235","trough"
"698","G","0.16893974586379","-1.66613812966196","trough"
"699","G","0.167160946609072","-1.67950560063867","trough"
"700","G","0.213936691730534","-1.36186910465744","trough"
"701","G","0.746548141430843","1.02810394755113","trough"
"702","G","0.360150493436304","-0.618377764404712","trough"
"703","G","0.220567908330001","-1.32150560965561","trough"
"704","G","0.506329974929456","-0.0146803639273709","trough"
"705","G","0.174083223217042","-1.62815530107555","trough"
"706","G","0.171414373890137","-1.64774188481839","trough"
"707","G","0.166212126749137","-1.68668625756512","trough"
"708","G","0.16645680615338","-1.68483113568922","trough"
"709","G","0.199865541429871","-1.45088408717078","trough"
"710","G","0.237096205515177","-1.22478084297285","trough"
"711","G","0.290441644657867","-0.942271965564128","trough"
"712","G","0.376617217805566","-0.546756650094088","trough"
"713","G","0.481560927581453","-0.1138792002177","trough"
"714","G","0.176220031735381","-1.61265713748061","trough"
"715","G","0.321831660016595","-0.791569997241983","trough"
"716","G","0.435035092650944","-0.302137271778586","trough"
"717","G","0.783839569262994","1.2301199593002","trough"
"718","G","0.232244992554692","-1.25263123067829","trough"
"719","G","0.224419878774259","-1.29848630971928","trough"
"720","G","0.332221921430477","-0.743579411469897","trough"
"721","G","0.341215608731039","-0.70269217387278","trough"
"722","G","0.179935885616817","-1.5860817215688","trough"
"723","G","0.171524409522836","-1.64692919610187","trough"
"724","G","0.835386195226567","1.55327468680902","trough"
"725","G","0.241968233119288","-1.19723065933707","trough"
"726","H","0.931","2.45601218378829","peak"
"727","H","0.494","-0.064021858764931","peak"
"728","H","0.704","0.818886858554424","peak"
"729","H","1","4.59511985013459","peak"
"730","H","1","4.59511985013459","peak"
"731","H","0.758","1.08797389046305","peak"
"732","H","0.953","2.80601501479891","peak"
"733","H","1","4.59511985013459","peak"
"734","H","0.884","1.93679846870406","peak"
"735","H","0.222","-1.31291181518587","peak"
"736","H","0.872","1.83200158550649","peak"
"737","H","0.313","-0.833052605251155","peak"
"738","H","0.586","0.306374205463933","peak"
"739","H","0.928","2.41547814335624","peak"
"740","H","0.942","2.61782510950948","peak"
"741","H","0.834","1.54368653487132","peak"
"742","H","0.922","2.33830317559613","peak"
"743","H","0.957","2.88300717963396","peak"
"744","H","0.31","-0.847297860387204","peak"
"745","H","0.95","2.75153531304195","peak"
"746","H","0.609","0.40130017080888","peak"
"747","H","0.818","1.43706668649331","peak"
"748","H","0.962","2.98736402388347","peak"
"749","H","0.818","1.43706668649331","peak"
"750","H","0.904","2.13226668106145","peak"
"751","H","0.943","2.63371258145638","peak"
"752","H","0.957","2.88300717963396","peak"
"753","H","0.792","1.27735967775622","peak"
"754","H","0.18","-1.58562726374038","peak"
"755","H","0.851","1.66568745775272","peak"
"756","H","0.717","0.880858056879505","peak"
"757","H","0.729","0.939506688387301","peak"
"758","H","0.939","2.57142886177252","peak"
"759","H","0.646","0.558044695703381","peak"
"760","H","0.204","-1.4242255834433","peak"
"761","H","0.598","0.3557035985491","peak"
"762","H","0.687","0.740018949689619","peak"
"763","H","0.34","-0.708185057924486","peak"
"764","H","0.73","0.944461608840851","peak"
"765","H","0.617","0.434719179190237","peak"
"766","H","0.939","2.57142886177252","peak"
"767","H","0.687","0.740018949689619","peak"
"768","H","0.932","2.469836396867","peak"
"769","H","0.225","-1.29504568965475","peak"
"770","H","0.625","0.468378933518734","peak"
"771","H","0.423","-0.351577226867064","peak"
"772","H","0.556","0.184521777703557","peak"
"773","H","0.905","2.14286336811733","peak"
"774","H","0.598","0.3557035985491","peak"
"775","H","0.631","0.493794876851052","peak"
"776","H","0.73","0.944461608840851","peak"
"777","H","0.666","0.645519131570691","peak"
"778","H","0.579","0.277772344022583","peak"
"779","H","0.434230756285725","-0.305429418163326","peak"
"780","H","0.333","-0.740018949689618","peak"
"781","H","0.935","2.51230562397612","peak"
"782","H","0.381","-0.527929194093005","peak"
"783","H","0.978","3.40949618447685","peak"
"784","H","1","4.59511985013459","peak"
"785","H","0.62","0.447312218043665","peak"
"786","H","0.945","2.66615925939305","peak"
"787","H","0.508","-0.00800004266707626","peak"
"788","H","0.946","2.68273239311792","peak"
"789","H","0.847","1.63607386968271","peak"
"790","H","0.733","0.959391715971426","peak"
"791","H","0.302","-0.885690291425438","peak"
"792","H","0.948","2.71661556396113","peak"
"793","H","0.983","3.58454721618167","peak"
"794","H","0.765","1.1254595387043","peak"
"795","H","0.918","2.28945580155225","peak"
"796","H","0.923","2.35082776194039","peak"
"797","H","0.896","2.05051850221059","peak"
"798","H","0.75","1.04596855518269","peak"
"799","H","0.654","0.592767995252323","peak"
"800","H","0.31","-0.847297860387204","peak"
"801","H","0.687","0.740018949689619","peak"
"802","H","0.976","3.34680330959636","peak"
"803","H","0.905","2.14286336811733","peak"
"804","H","0.447","-0.2533464330441","peak"
"805","H","0.938","2.55636561377014","peak"
"806","H","0.435","-0.302280871872934","peak"
"807","H","0.875","1.85745472849345","peak"
"808","H","0.918","2.28945580155225","peak"
"809","H","0.953","2.80601501479891","peak"
"810","H","0.48","-0.120144311842063","peak"
"811","H","0.662","0.627842082152179","peak"
"812","H","0.817","1.43063347936506","peak"
"813","H","0.623","0.45994024290643","peak"
"814","H","0.929","2.42883696768325","peak"
"815","H","0.962","2.98736402388347","peak"
"816","H","0.615","0.42634269312972","peak"
"817","H","0.908","2.17519725501793","peak"
"818","H","0.641","0.536509218500686","peak"
"819","H","0.303","-0.880858056879506","peak"
"820","H","0.828","1.50285564952595","peak"
"821","H","0.882","1.91875915998936","peak"
"822","H","0.95","2.75153531304195","peak"
"823","H","0.992","3.9992195504583","peak"
"824","H","0.614","0.422159986680334","peak"
"825","H","0.925","2.37627280878521","peak"
"826","H","0.982","3.54715129428523","peak"
"827","H","0.281","-0.989554911128957","peak"
"828","H","0.199","-1.45652103905577","peak"
"829","H","0.476","-0.136210204834549","peak"
"830","H","0.795","1.29504568965475","peak"
"831","H","0.471","-0.156317527912349","peak"
"832","H","0.889","1.98299435208844","peak"
"833","H","0.967","3.10260327575939","peak"
"834","H","0.955","2.84385174226127","peak"
"835","H","0.575","0.261479700057757","peak"
"836","H","0.67","0.663294217410264","peak"
"837","H","0.261","-1.09328604438544","peak"
"838","H","0.949","2.73394161503495","peak"
"839","H","0.966","3.07856827913314","peak"
"840","H","0.966","3.07856827913314","peak"
"841","H","0.844","1.6142456140022","peak"
"842","H","0.828","1.50285564952595","peak"
"843","H","0.711","0.852064313643903","peak"
"844","H","0.595","0.343333327001158","peak"
"845","H","0.813","1.40515098520877","peak"
"846","H","0.994","4.11903717481247","peak"
"847","H","0.467","-0.172425929039731","peak"
"848","H","0.467","-0.172425929039731","peak"
"849","H","0.918","2.28945580155225","peak"
"850","H","0.909","2.18616251763036","peak"
"851","H","0.835","1.55059741241117","peak"
"852","H","0.97","3.17805383034794","peak"
"853","H","0.483","-0.108105160049429","peak"
"854","H","0.517","0.0280018295484931","peak"
"855","H","0.935","2.51230562397612","peak"
"856","H","0.861","1.74246582262791","peak"
"857","H","0.879","1.89214580206424","peak"
"858","H","0.858","1.71900011494563","peak"
"859","H","0.887","1.96432263699977","peak"
"860","H","0.732","0.954404025202189","peak"
"861","H","0.74","0.994622575144062","peak"
"862","H","0.474","-0.144249608844547","peak"
"863","H","0.253","-1.1363018100969","peak"
"864","H","0.727","0.929628942956383","peak"
"865","H","0.805","1.35533213551592","peak"
"866","H","0.208","-1.39884157717198","peak"
"867","H","0.447","-0.2533464330441","peak"
"868","H","0.603","0.37638121355513","peak"
"869","H","0.566","0.224943731818357","peak"
"870","H","0.922","2.33830317559613","peak"
"871","H","0.934","2.49797873135535","peak"
"872","H","0.956","2.8632585224876","peak"
"873","H","0.902","2.11133490545579","peak"
"874","H","0.47","-0.16034265007518","peak"
"875","H","0.703","0.814182251602706","peak"
"876","H","0.918","2.28945580155225","peak"
"877","H","0.887","1.96432263699977","peak"
"878","H","0.294","-0.92470592879944","peak"
"879","H","0.317","-0.814182251602706","peak"
"880","H","0.93","2.44234703536921","peak"
"881","H","0.793","1.28323534245034","peak"
"882","H","0.259","-1.10395275529943","peak"
"883","H","0.91","2.19722457733622","peak"
"884","H","0.757","1.0826756964053","peak"
"885","H","0.382","-0.523646312195052","peak"
"886","H","0.452","-0.233049080303613","peak"
"887","H","0.997","4.32972068197194","peak"
"888","H","0.749","1.04077751362551","peak"
"889","H","0.733","0.959391715971426","peak"
"890","H","0.77","1.15267950993839","peak"
"891","H","0.338","-0.717244732139006","peak"
"892","H","0.867","1.79059328833787","peak"
"893","H","0.929","2.42883696768325","peak"
"894","H","0.701","0.804798546869924","peak"
"895","H","0.861","1.74246582262791","peak"
"896","H","0.903","2.12175774641459","peak"
"897","H","0.995","4.18459144006988","peak"
"898","H","0.274","-1.02528101558256","peak"
"899","H","0.988","3.7944672166765","peak"
"900","H","0.347","-0.676692059833501","peak"
"901","H","0.969","3.15231900817913","peak"
"902","H","0.488339455450974","-0.0866964402525945","peak"
"903","H","0.372839645668254","-0.56306036834206","peak"
"904","H","0.433516021797271","-0.308356202579951","peak"
"905","H","0.723898606464864","0.914394673661636","peak"
"906","H","0.850895110754955","1.66490326700879","peak"
"907","H","0.86504532405759","1.77473336427558","peak"
"908","H","0.868629354047131","1.80395220736999","peak"
"909","H","0.877885528157974","1.88239106826041","peak"
"910","H","0.90284574869063","2.12014443475234","peak"
"911","H","0.29015776153693","-0.94367919619521","peak"
"912","H","0.93880299579202","2.56844591401998","peak"
"913","H","0.255831759579848","-1.12096807583247","peak"
"914","H","0.950236740273414","2.7557406086083","peak"
"915","H","0.939398874289141","2.57749191614183","peak"
"916","H","0.961318972063883","2.97256002923014","peak"
"917","H","0.917823903215121","2.28734957761193","peak"
"918","H","0.937199907627166","2.54445196834052","peak"
"919","H","0.839907905575468","1.58497471522094","peak"
"920","H","0.916206067835746","2.26816656328364","peak"
"921","H","0.672077323303717","0.672565249548651","peak"
"922","H","0.880661478949269","1.90682008201495","peak"
"923","H","0.756170499295556","1.07829134086889","peak"
"924","H","0.977499391868694","3.39345599545113","peak"
"925","H","0.835745291563489","1.5557682918105","peak"
"926","H","0.947634160811202","2.71034217589827","peak"
"927","H","1","4.59511985013459","peak"
"928","H","0.924010614776186","2.36361832392178","peak"
"929","H","1","4.59511985013459","peak"
"930","H","0.770845366717167","1.15731979583367","peak"
"931","H","0.754906844972741","1.07163037797636","peak"
"932","H","0.898995384654061","2.08052026374413","peak"
"933","H","0.641723914164343","0.53961956389204","peak"
"934","H","0.775046196162184","1.18054730373707","peak"
"935","H","0.975821125251112","3.34137089070484","peak"
"936","H","0.41099569907711","-0.401318076505882","peak"
"937","H","0.956789999477681","2.87883095671523","peak"
"938","H","0.894010757335878","2.03097178034356","peak"
"939","H","0.868340167246403","1.80157184653212","peak"
"940","H","0.554183438044517","0.177195940137635","peak"
"941","H","0.766026142529762","1.13101487760976","peak"
"942","H","0.970937392046322","3.20274356698593","peak"
"943","H","0.965466626547914","3.06596096202976","peak"
"944","H","1","4.59511985013459","peak"
"945","H","0.960071981429665","2.94595541207618","peak"
"946","H","0.975947249749843","3.34519842557384","peak"
"947","H","0.947155197735214","2.7021806701346","peak"
"948","H","0.883446943778912","1.93178575091831","peak"
"949","H","0.893540131721457","2.02638997893144","peak"
"950","H","0.886065061488089","1.95568362079625","peak"
"951","H","0.897001741421488","2.06047453779481","peak"
"952","H","0.915539002099652","2.2603433201658","peak"
"953","H","0.962875425842621","3.0066895679321","peak"
"954","H","0.916956742404987","2.27703023548771","peak"
"955","H","0.909151838016715","2.18783587779888","peak"
"956","H","0.909903604536511","2.19615397520043","peak"
"957","H","0.869800018917464","1.81362998639585","peak"
"958","H","0.662455412697307","0.629849838272387","peak"
"959","H","0.859539709077194","1.73099548239142","peak"
"960","H","0.921774874713161","2.33550132205663","peak"
"961","H","1","4.59511985013459","peak"
"962","H","0.843588194571036","1.61127403695782","peak"
"963","H","1","4.59511985013459","peak"
"964","H","0.9721646152318","3.23594078399996","peak"
"965","H","0.941388863348469","2.60822201016742","peak"
"966","H","0.950620359708969","2.76258820315423","peak"
"967","H","1","4.59511985013459","peak"
"968","H","0.967367777249492","3.11157724993269","peak"
"969","H","0.833003925657909","1.53683341713277","peak"
"970","H","0.946808018272955","2.69630094976581","peak"
"971","H","0.881798606322111","1.91695602563204","peak"
"972","H","0.878583935965451","1.88849587425666","peak"
"973","H","0.860809624956207","1.74096522083418","peak"
"974","H","0.522957422124691","0.0518412957556629","peak"
"975","H","0.931723026172839","2.465991289507","peak"
"976","H","0.905917761613472","2.15266728447201","peak"
"977","H","0.969355219876505","3.16139099534232","peak"
"978","H","0.944910235730885","2.66468321415077","peak"
"979","H","0.947628412173539","2.71024387305937","peak"
"980","H","0.893362983490872","2.02466950665714","peak"
"981","H","0.941787097446318","2.61447061841372","peak"
"982","H","0.902389480528158","2.11538426708783","peak"
"983","H","0.966278407588042","3.08520700637271","peak"
"984","H","0.971847043803875","3.22725219641274","peak"
"985","H","0.941955153652999","2.61711770222865","peak"
"986","H","0.402933107142643","-0.434999600839793","peak"
"987","H","0.322042168568172","-0.79058921018744","peak"
"988","H","0.821977116371724","1.46290848110684","peak"
"989","H","0.932584307976124","2.47798926312542","peak"
"990","H","0.893637271736127","2.027334372238","peak"
"991","H","0.71788059934474","0.885112809435757","peak"
"992","H","1","4.59511985013459","peak"
"993","H","0.723841410573393","0.914114658004268","peak"
"994","H","0.920163302167897","2.31563048268682","peak"
"995","H","0.979134850818188","3.44677607794005","peak"
"996","H","0.862771436949963","1.75650532966266","peak"
"997","H","0.931396674757635","2.46147663917044","peak"
"998","H","0.912172090532575","2.22159538038785","peak"
"999","H","0.438628558631538","-0.287448795259026","peak"
"1000","H","0.851614611507635","1.67029097265583","peak"
"1001","H","0.193954689602563","-1.48978040574639","trough"
"1002","H","0.236175742451293","-1.23003247183041","trough"
"1003","H","0.169234065799185","-1.66393807113547","trough"
"1004","H","0.181317890982519","-1.57631577613405","trough"
"1005","H","0.180748142687983","-1.58033429655849","trough"
"1006","H","0.183800782063264","-1.55892621577379","trough"
"1007","H","0.192279898289379","-1.50097669569558","trough"
"1008","H","0.147249321743203","-1.83832660951892","trough"
"1009","H","0.907944444331808","2.17459087196557","trough"
"1010","H","0.567503532550312","0.231036358475743","trough"
"1011","H","0.207747112895395","-1.40043487197199","trough"
"1012","H","0.264465299838338","-1.07493719899741","trough"
"1013","H","0.312007264136024","-0.837757625120418","trough"
"1014","H","0.204861053816925","-1.4187281064237","trough"
"1015","H","0.317013783651098","-0.814117464698044","trough"
"1016","H","0.815350812317822","1.42007907336316","trough"
"1017","H","0.792437390271337","1.27992723685415","trough"
"1018","H","0.721889190451027","0.904577106396193","trough"
"1019","H","0.316826030032177","-0.815000097054269","trough"
"1020","H","0.248145030141894","-1.16287635087687","trough"
"1021","H","0.61918399669015","0.443883481832374","trough"
"1022","H","0.2415419379853","-1.19962497554292","trough"
"1023","H","0.169211898943657","-1.66410365480589","trough"
"1024","H","0.187664598354115","-1.53225084913755","trough"
"1025","H","0.166269701216992","-1.68624952386676","trough"
"1026","H","0.668984575949858","0.658772420913993","trough"
"1027","H","0.194223074528318","-1.48799355708363","trough"
"1028","H","0.498883516174552","-0.0444732640513317","trough"
"1029","H","0.263326643897248","-1.08094807661216","trough"
"1030","H","0.536667842886705","0.106772693727398","trough"
"1031","H","0.307636392182131","-0.858578648744519","trough"
"1032","H","0.204274614127005","-1.42247027726182","trough"
"1033","H","0.268430839320568","-1.05414031653967","trough"
"1034","H","0.301318859336938","-0.888987290447641","trough"
"1035","H","0.167599077111202","-1.67620173485293","trough"
"1036","H","0.180305950120823","-1.58346049212032","trough"
"1037","H","0.229274332640507","-1.2699002236007","trough"
"1038","H","0.306604104056248","-0.863521618809834","trough"
"1039","H","0.196892713244774","-1.4703283386228","trough"
"1040","H","0.168133457072463","-1.67218216007999","trough"
"1041","H","0.167960702486042","-1.67348040113639","trough"
"1042","H","0.207942997732655","-1.39920058148004","trough"
"1043","H","0.204759872041625","-1.41937315422887","trough"
"1044","H","0.271516519582513","-1.03810127870896","trough"
"1045","H","0.235653515801249","-1.23301872050228","trough"
"1046","H","0.210324699631851","-1.38426622247995","trough"
"1047","H","0.201105575039637","-1.44284238363965","trough"
"1048","H","0.183265032506536","-1.56266176702541","trough"
"1049","H","0.233558236509191","-1.24504969490335","trough"
"1050","H","0.187840590571611","-1.53104671454597","trough"
"1051","H","0.144535109642077","-1.86144160485186","trough"
"1052","H","0.168952970049397","-1.66603920725854","trough"
"1053","H","0.261156315717649","-1.09245474544064","trough"
"1054","H","0.186630887453231","-1.53934242302654","trough"
"1055","H","0.191295002185989","-1.50759827009775","trough"
"1056","H","0.362294125852883","-0.608970283887531","trough"
"1057","H","0.251007175643715","-1.14716561577225","trough"
"1058","H","0.16619283026862","-1.68683266122707","trough"
"1059","H","0.189868543032103","-1.51723837319407","trough"
"1060","H","0.220043656213632","-1.32466228706061","trough"
"1061","H","0.193015770521102","-1.49604746487102","trough"
"1062","H","0.290112366675816","-0.943904302780604","trough"
"1063","H","0.423187772037402","-0.350802740952901","trough"
"1064","H","0.232339803077052","-1.25208280776708","trough"
"1065","H","0.59640156623956","0.349109285168544","trough"
"1066","H","0.759631158512021","1.09664610038091","trough"
"1067","H","0.299100004585053","-0.899759101603744","trough"
"1068","H","0.183542283078341","-1.56072748055424","trough"
"1069","H","0.210295036668163","-1.38445140093601","trough"
"1070","H","0.167228098947518","-1.67899873087222","trough"
"1071","H","0.302381772507636","-0.883844333145641","trough"
"1072","H","0.185590842267887","-1.5465104285677","trough"
"1073","H","0.172045110499872","-1.64308951154232","trough"
"1074","H","0.59028480513689","0.323942652567835","trough"
"1075","H","0.181074298991612","-1.57803256711652","trough"
"1076","H","0.1670590956194","-1.68027471423476","trough"
"1077","H","0.16940148040918","-1.66268810773748","trough"
"1078","H","0.286028910345293","-0.964245852312912","trough"
"1079","H","0.202126449906372","-1.43625180035246","trough"
"1080","H","0.296131801132582","-0.914245802090778","trough"
"1081","H","0.334891251619185","-0.731383270675556","trough"
"1082","H","0.163647716579389","-1.70627325630994","trough"
"1083","H","0.181418813437251","-1.57560506081128","trough"
"1084","H","0.404681865363196","-0.427674125953927","trough"
"1085","H","0.203451473331568","-1.42773736801171","trough"
"1086","H","0.221616615272663","-1.31520828139892","trough"
"1087","H","0.268170755707883","-1.05549787786869","trough"
"1088","H","0.203566997107808","-1.42699713185881","trough"
"1089","H","0.486798529964866","-0.0928725772202126","trough"
"1090","H","0.517225626085175","0.0289045165798872","trough"
"1091","H","0.167411232614097","-1.67761732162677","trough"
"1092","H","0.400544804896535","-0.445022735365394","trough"
"1093","H","0.459962642828439","-0.200821634668474","trough"
"1094","H","0.170133549115042","-1.6572347431063","trough"
"1095","H","0.169090604511346","-1.66501004029351","trough"
"1096","H","0.572728768577096","0.252244081658083","trough"
"1097","H","0.386639336287585","-0.50383720387003","trough"
"1098","H","0.222965210553324","-1.30714363094835","trough"
"1099","H","0.60446457836135","0.382452909387453","trough"
"1100","H","0.676518742687079","0.692481596469112","trough"
"1101","H","0.3059071177875","-0.866864668593492","trough"
"1102","H","0.198488048627621","-1.4598645119817","trough"
"1103","H","0.125029494034002","-2.04036575251913","trough"
"1104","H","0.130882760979061","-1.98409710815261","trough"
"1105","H","0.120959796341223","-2.08097451737483","trough"
"1106","H","0.112855981145304","-2.16588663683747","trough"
"1107","H","0.130064530485489","-1.99181922239643","trough"
"1108","H","0.228465282402734","-1.27463246187766","trough"
"1109","H","0.144206531599512","-1.86426649698404","trough"
"1110","H","0.170731532142904","-1.6527951698725","trough"
"1111","H","0.16980371053274","-1.6596892895591","trough"
"1112","H","0.166418501651653","-1.68512139846156","trough"
"1113","H","0.169178872743862","-1.6643503911031","trough"
"1114","H","0.169823818246769","-1.65953953744686","trough"
"1115","H","0.172587834469605","-1.63909800566608","trough"
"1116","H","0.182900283035923","-1.56521023481508","trough"
"1117","H","0.18320856809512","-1.56305600051804","trough"
"1118","H","0.183574411813499","-1.56050348679118","trough"
"1119","H","0.242311260466811","-1.19530625151575","trough"
"1120","H","0.281866074612462","-0.985175422429476","trough"
"1121","H","0.705337369725165","0.825192117702223","trough"
"1122","H","0.148115323524003","-1.83103246183966","trough"
"1123","H","0.160055667617976","-1.73416451332207","trough"
"1124","H","0.182885131643939","-1.56531618799834","trough"
"1125","H","0.266562034773759","-1.06391483993487","trough"
"1126","H","0.250345701491966","-1.15078514960002","trough"
"1127","H","0.169418547316789","-1.66256074129273","trough"
"1128","H","0.174214619950158","-1.62719762718742","trough"
"1129","H","0.144073266240647","-1.86541388841376","trough"
