species,hw.raw,hw.logit,time
F,0.317599208,-0.811367306,peak
F,0.186354193,-1.541246162,peak
F,0.168206555,-1.671633182,peak
F,0.166471835,-1.684717264,peak
F,0.167159492,-1.679516585,peak
F,0.363676523,-0.602917398,peak
F,0.176587414,-1.610008639,peak
F,0.170615769,-1.653653584,peak
F,0.169144942,-1.664603928,peak
F,0.166380855,-1.68540673,peak
F,0.166909495,-1.681405141,peak
F,0.168942731,-1.666115797,peak
F,0.167043582,-1.680391896,peak
F,0.167490025,-1.677023382,peak
F,0.186090298,-1.543064018,peak
F,0.166720907,-1.682831415,peak
F,0.175259601,-1.619603203,peak
F,0.168159645,-1.671985457,peak
F,0.192700419,-1.498157957,peak
F,0.166929898,-1.681250917,peak
F,0.148866583,-1.824735811,peak
F,0.169109249,-1.664870681,peak
F,0.159895106,-1.735423993,peak
F,0.593368582,0.336617263,peak
F,0.16768903,-1.675524338,peak
F,0.187256683,-1.535045399,peak
F,0.193321932,-1.494001179,peak
F,0.189724427,-1.518215635,peak
F,0.183168158,-1.563338208,peak
F,0.215268411,-1.353685987,peak
F,0.171988531,-1.643506254,peak
F,0.167445458,-1.677359295,peak
F,0.194619504,-1.485357897,peak
F,0.170665415,-1.653285379,peak
F,0.180685261,-1.580778459,peak
F,0.167035167,-1.680455467,peak
F,0.168361591,-1.670469511,peak
F,0.175872972,-1.615163436,peak
F,0.309416833,-0.850076393,peak
F,0.167125777,-1.679771131,peak
F,0.175844373,-1.615370153,peak
F,0.168121645,-1.672270888,peak
F,0.167326147,-1.678258973,peak
F,0.166373554,-1.685462078,peak
F,0.166516382,-1.684379801,peak
F,0.167801047,-1.674681226,peak
F,0.166207488,-1.686721453,peak
F,0.176656313,-1.60951246,peak
F,0.450235877,-0.240204817,peak
F,0.171334673,-1.648330812,peak
F,0.166188747,-1.686863643,peak
F,0.249206611,-1.157034163,peak
F,0.361261151,-0.613500281,peak
F,0.166771363,-1.682449686,peak
F,0.176492039,-1.610695758,peak
F,0.202932568,-1.431066481,peak
F,0.16669879,-1.682998776,peak
F,0.166991018,-1.680789019,peak
F,0.180518436,-1.581957462,peak
F,0.174424589,-1.62566856,peak
F,0.140488424,-1.896647128,peak
F,0.12279727,-2.062481377,peak
F,0.114135458,-2.152096693,peak
F,0.12421755,-2.048366415,peak
F,0.168510744,-1.669350867,peak
F,0.130726847,-1.985565076,peak
F,0.140369859,-1.89769252,peak
F,0.184403119,-1.554737223,peak
F,0.166467716,-1.684748473,peak
F,0.168454997,-1.66976887,peak
F,0.166862724,-1.681758733,peak
F,0.825712291,1.487563534,peak
F,0.176608505,-1.609856738,peak
F,0.168626617,-1.668482416,peak
F,0.179365139,-1.590133328,peak
F,0.174489785,-1.6251941,peak
F,0.164128729,-1.70257903,peak
F,0.087588566,-2.475571294,peak
F,0.107898668,-2.220793911,peak
F,0.113801364,-2.155682969,peak
F,0.131778887,-1.9756914,peak
F,0.107350529,-2.22701613,peak
F,0.181924,-1.572052419,peak
F,0.180759722,-1.580252523,peak
F,0.17508754,-1.620851006,peak
F,0.173299084,-1.633883285,peak
F,0.167822432,-1.674520331,peak
F,0.166238148,-1.686488854,peak
F,0.176308277,-1.612020542,peak
F,0.269505213,-1.048541801,peak
F,0.168176473,-1.671859076,peak
F,0.113632098,-2.157503821,peak
F,0.107017766,-2.230808758,peak
F,0.1176412,-2.115064817,trough
F,0.097791121,-2.340908635,trough
F,0.14962981,-1.818368043,trough
F,0.163320782,-1.708789557,trough
F,0.135341671,-1.942789948,trough
F,0.126522343,-2.025782964,trough
F,0.175310952,-1.619231,trough
F,0.130230046,-1.990253502,trough
F,0.146170103,-1.847471007,trough
F,0.148894389,-1.824503304,trough
F,0.122761422,-2.062839645,trough
F,0.131462982,-1.978648505,trough
F,0.526693465,0.066798688,trough
F,0.722550304,0.907802637,trough
F,0.119202119,-2.098917088,trough
F,0.16144391,-1.723320858,trough
F,0.169820925,-1.659561084,trough
F,0.298443577,-0.902955221,trough
F,0.352632112,-0.651586502,trough
F,0.122473797,-2.065717765,trough
F,0.157523062,-1.754161644,trough
F,0.143795517,-1.867808359,trough
F,0.144698044,-1.860042965,trough
F,0.166189796,-1.686855683,trough
F,0.206452891,-1.408613153,trough
F,0.187961319,-1.530221232,trough
F,0.159265055,-1.740376997,trough
F,0.380452202,-0.530277355,trough
F,0.084014286,-2.526600679,trough
F,0.629344735,0.48676789,trough
F,0.102592036,-2.282389008,trough
F,0.134847693,-1.9473034,trough
F,0.16628297,-1.68614889,trough
F,0.103903959,-2.266872755,trough
F,0.176492039,-1.610695758,trough
F,0.202932568,-1.431066481,trough
F,0.181924,-1.572052419,trough
F,0.180759722,-1.580252523,trough
F,0.17508754,-1.620851006,trough
F,0.173299084,-1.633883285,trough
F,0.167822432,-1.674520331,trough
F,0.166238148,-1.686488854,trough
F,0.168176473,-1.671859076,trough
F,0.113632098,-2.157503821,trough
F,0.107017766,-2.230808758,trough
G,0.725,0.919793362,peak
G,0.691,0.758371203,peak
G,0.724,0.914891152,peak
G,0.543,0.132192166,peak
G,0.904,2.132266681,peak
G,0.823,1.469622493,peak
G,0.851,1.665687458,peak
G,0.916,2.265744524,peak
G,0.824,1.476213692,peak
G,1,4.59511985,peak
G,0.861,1.742465823,peak
G,0.841,1.59273108,peak
G,1,4.59511985,peak
G,0.784,1.231036874,peak
G,1,4.59511985,peak
G,0.86,1.734601055,peak
G,0.783,1.225329031,peak
G,0.818,1.437066686,peak
G,1,4.59511985,peak
G,0.479,-0.124159253,peak
G,1,4.59511985,peak
G,0.9,2.090741097,peak
G,0.766,1.130873151,peak
G,0.759,1.093286044,peak
G,0.765,1.125459539,peak
G,0.764,1.120060832,peak
G,0.932,2.469836397,peak
G,0.767,1.13630181,peak
G,1,4.59511985,peak
G,1,4.59511985,peak
G,1,4.59511985,peak
G,1,4.59511985,peak
G,0.641,0.536509219,peak
G,0.615,0.426342693,peak
G,1,4.59511985,peak
G,0.869676502,1.812605704,peak
G,0.668520278,0.656707018,peak
G,0.892162359,2.013068369,peak
G,0.90371508,2.129263607,peak
G,0.877168661,1.876153292,peak
G,0.868188157,1.800322239,peak
G,0.729318434,0.941083334,peak
G,1,4.59511985,peak
G,0.75533478,1.073883664,peak
G,0.880572259,1.906028023,peak
G,0.228839862,-1.272439932,peak
G,0.847279887,1.638126784,peak
G,0.807282901,1.369398165,peak
G,1,4.59511985,peak
G,0.312543427,-0.835215424,peak
G,0.923837235,2.361414356,peak
G,0.774937802,1.179944374,peak
G,0.967736259,3.120642893,peak
G,0.959500729,2.933977405,peak
G,0.916914535,2.276530164,peak
G,0.528578177,0.074346935,peak
G,0.647822926,0.565927453,peak
G,0.962301163,2.993974315,peak
G,0.799416006,1.321408845,peak
G,0.875997865,1.866026709,peak
G,0.852701124,1.678464695,peak
G,0.593542931,0.337334645,peak
G,0.488444861,-0.086274027,peak
G,0.620036337,0.44746496,peak
G,0.551431435,0.166106616,peak
G,0.797096266,1.307510452,peak
G,0.75029387,1.047496507,peak
G,0.953745657,2.819973445,peak
G,0.272884344,-1.03103063,peak
G,0.640657033,0.535036522,peak
G,0.167047889,-1.680359363,peak
G,0.453381057,-0.227451308,peak
G,0.655195609,0.597986916,peak
G,0.596074981,0.347762891,peak
G,0.653421432,0.590245323,peak
G,0.499253248,-0.04299363,peak
G,0.868451455,1.802487399,peak
G,0.237810602,-1.220715265,peak
G,0.628565682,0.483464714,peak
G,0.946057011,2.683684497,peak
G,0.190350105,-1.513977305,peak
G,0.174182223,-1.627433696,peak
G,0.20169294,-1.439047192,peak
G,0.27442775,-1.023080713,peak
G,0.166826622,-1.68203173,peak
G,0.314291635,-0.826943988,peak
G,0.175464323,-1.618119893,peak
G,0.195056265,-1.482459162,peak
G,0.799046709,1.319188778,peak
G,0.809866402,1.385459585,peak
G,0.168939746,-1.66613813,peak
G,0.781721928,1.218059787,peak
G,0.682017911,0.717325992,peak
G,0.949026073,2.734396908,peak
G,0.307599086,-0.858757111,peak
G,0.167160947,-1.679505601,peak
G,0.879869924,1.899809157,peak
G,0.731499301,0.951910842,peak
G,0.277445502,-1.007621921,peak
G,0.512291017,0.009164133,peak
G,0.651730537,0.582883099,peak
G,0.981469776,3.527846149,peak
G,0.312360722,-0.836081427,peak
G,0.97257391,3.247242791,peak
G,0.886229487,1.957198882,peak
G,0.841730372,1.597940697,peak
G,0.953568406,2.816639684,peak
G,0.803837737,1.348215533,peak
G,0.779674018,1.206471456,peak
G,0.973413692,3.270808832,peak
G,0.63375062,0.505498473,peak
G,0.868740727,1.804870024,peak
G,0.593127743,0.335626438,peak
G,0.74731902,1.032080367,peak
G,0.733585421,0.962316771,peak
G,0.220567908,-1.32150561,peak
G,0.506329975,-0.014680364,peak
G,0.804133097,1.350021215,peak
G,0.167692203,-1.675500452,peak
G,0.166212127,-1.686686258,peak
G,0.172803039,-1.637518242,peak
G,0.237096206,-1.224780843,peak
G,0.245414831,-1.177984226,peak
G,0.25412905,-1.13017368,peak
G,0.278770281,-1.000870625,peak
G,0.290441645,-0.942271966,peak
G,0.376617218,-0.54675665,peak
G,0.452386365,-0.231482683,peak
G,0.481560928,-0.1138792,peak
G,0.69558856,0.779575235,peak
G,0.729694808,0.942948264,peak
G,0.789663743,1.263707906,peak
G,0.835794568,1.556110792,peak
G,0.902581215,2.11738243,peak
G,0.927258537,2.405668527,peak
G,0.902991705,2.121670938,peak
G,0.176220032,-1.612657137,peak
G,0.32183166,-0.791569997,peak
G,0.435035093,-0.302137272,peak
G,0.783839569,1.230119959,peak
G,0.232244993,-1.252631231,peak
G,0.224419879,-1.29848631,peak
G,0.332221921,-0.743579411,peak
G,0.341215609,-0.702692174,peak
G,0.179935886,-1.586081722,peak
G,0.799693775,1.323080562,peak
G,0.98184472,3.541461123,peak
G,0.552404055,0.170024635,peak
G,0.551932894,0.168126488,peak
G,0.17152441,-1.646929196,peak
G,0.835386195,1.553274687,peak
G,0.241968233,-1.197230659,peak
G,0.760386447,1.100674403,peak
G,0.234030984,-1.242328229,trough
G,0.179055612,-1.592335143,trough
G,0.183519929,-1.560883346,trough
G,0.228839862,-1.272439932,trough
G,0.847279887,1.638126784,trough
G,0.167047889,-1.680359363,trough
G,0.453381057,-0.227451308,trough
G,0.314291635,-0.826943988,trough
G,0.175464323,-1.618119893,trough
G,0.195056265,-1.482459162,trough
G,0.168939746,-1.66613813,trough
G,0.167160947,-1.679505601,trough
G,0.213936692,-1.361869105,trough
G,0.746548141,1.028103948,trough
G,0.360150493,-0.618377764,trough
G,0.220567908,-1.32150561,trough
G,0.506329975,-0.014680364,trough
G,0.174083223,-1.628155301,trough
G,0.171414374,-1.647741885,trough
G,0.166212127,-1.686686258,trough
G,0.166456806,-1.684831136,trough
G,0.199865541,-1.450884087,trough
G,0.237096206,-1.224780843,trough
G,0.290441645,-0.942271966,trough
G,0.376617218,-0.54675665,trough
G,0.481560928,-0.1138792,trough
G,0.176220032,-1.612657137,trough
G,0.32183166,-0.791569997,trough
G,0.435035093,-0.302137272,trough
G,0.783839569,1.230119959,trough
G,0.232244993,-1.252631231,trough
G,0.224419879,-1.29848631,trough
G,0.332221921,-0.743579411,trough
G,0.341215609,-0.702692174,trough
G,0.179935886,-1.586081722,trough
G,0.17152441,-1.646929196,trough
G,0.835386195,1.553274687,trough
G,0.241968233,-1.197230659,trough
H,0.894,2.030866872,peak
H,0.931,2.456012184,peak
H,0.494,-0.064021859,peak
H,0.704,0.818886859,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,0.758,1.08797389,peak
H,0.953,2.806015015,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,0.609,0.401300171,peak
H,0.835,1.550597412,peak
H,0.74,0.994622575,peak
H,0.97,3.17805383,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,0.528,0.072031128,peak
H,1,4.59511985,peak
H,0.907,2.164326874,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,0.897,2.060457164,peak
H,0.944,2.649821696,peak
H,1,4.59511985,peak
H,0.727,0.929628943,peak
H,0.645,0.553727645,peak
H,0.625,0.468378934,peak
H,0.549,0.156317528,peak
H,1,4.59511985,peak
H,0.963,3.009467302,peak
H,1,4.59511985,peak
H,0.539,0.116130338,peak
H,0.837,1.564513101,peak
H,0.639,0.527929194,peak
H,0.76,1.098612289,peak
H,0.977,3.377690934,peak
H,0.91,2.197224577,peak
H,0.254,-1.130873151,peak
H,0.963,3.009467302,peak
H,0.411,-0.401300171,peak
H,0.721,0.900245742,peak
H,0.887,1.964322637,peak
H,0.816,1.424225583,peak
H,1,4.59511985,peak
H,0.517,0.02800183,peak
H,0.938,2.556365614,peak
H,1,4.59511985,peak
H,0.683,0.721785159,peak
H,0.721,0.900245742,peak
H,0.944,2.649821696,peak
H,0.597,0.351577227,peak
H,0.242,-1.197052361,peak
H,0.28,-0.994622575,peak
H,0.965,3.055048851,peak
H,1,4.59511985,peak
H,0.97,3.17805383,peak
H,0.417,-0.376381214,peak
H,0.933,2.483823813,peak
H,0.788,1.254049142,peak
H,0.219,-1.330963716,peak
H,0.571,0.245221492,peak
H,0.251,-1.147204844,peak
H,0.583,0.294101703,peak
H,0.976,3.34680331,peak
H,0.77,1.15267951,peak
H,0.987,3.748992436,peak
H,0.906,2.153549514,peak
H,0.17,-1.658228077,peak
H,1,4.59511985,peak
H,0.874,1.848917883,peak
H,0.632,0.498045897,peak
H,0.216,-1.349207292,peak
H,0.98,3.47609869,peak
H,0.988,3.794467217,peak
H,0.286,-0.964390527,peak
H,0.751,1.051172564,peak
H,0.811,1.392556122,peak
H,1,4.59511985,peak
H,0.975,3.31678004,peak
H,1,4.59511985,peak
H,0.971,3.204412763,peak
H,0.818,1.437066686,peak
H,0.473,-0.14827104,peak
H,0.143,-1.874689849,peak
H,0.903,2.121757746,peak
H,0.995,4.18459144,peak
H,0.995,4.18459144,peak
H,0.146,-1.848917883,peak
H,0.995,4.18459144,peak
H,0.65,0.575364145,peak
H,0.995,4.18459144,peak
H,0.589,0.318669644,peak
H,0.995,4.18459144,peak
H,0.732,0.954404025,peak
H,1,4.59511985,peak
H,0.476,-0.136210205,peak
H,1,4.59511985,peak
H,0.953,2.806015015,peak
H,0.976,3.34680331,peak
H,0.205,-1.417842719,peak
H,0.834,1.543686535,peak
H,1,4.59511985,peak
H,0.394,-0.472604411,peak
H,0.727,0.929628943,peak
H,0.974,3.287572356,peak
H,1,4.59511985,peak
H,0.375,-0.553727645,peak
H,0.381,-0.527929194,peak
H,0.463,-0.188556677,peak
H,0.944,2.649821696,peak
H,1,4.59511985,peak
H,0.978,3.409496184,peak
H,0.865,1.774367727,peak
H,0.76,1.098612289,peak
H,1,4.59511985,peak
H,0.969,3.152319008,peak
H,0.981,3.511030638,peak
H,0.897,2.060457164,peak
H,0.836,1.557539474,peak
H,0.919,2.301485588,peak
H,0.951,2.769405696,peak
H,1,4.59511985,peak
H,0.185,-1.550597412,peak
H,0.658,0.610259521,peak
H,0.984,3.623314766,peak
H,0.815,1.417842719,peak
H,0.969,3.152319008,peak
H,0.166,-1.688296487,peak
H,1,4.59511985,peak
H,0.616,0.430529077,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,0.833,1.536806468,peak
H,0.915,2.254058052,peak
H,0.8,1.324925415,peak
H,0.81,1.386294361,peak
H,0.496,-0.056014642,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,0.508,-0.008000043,peak
H,0.962,2.987364024,peak
H,0.937,2.541494124,peak
H,0.986,3.705408756,peak
H,0.987,3.748992436,peak
H,0.987,3.748992436,peak
H,0.743,1.009897043,peak
H,1,4.59511985,peak
H,0.942,2.61782511,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,0.971,3.204412763,peak
H,0.605,0.384674338,peak
H,0.834,1.543686535,peak
H,0.788,1.254049142,peak
H,1,4.59511985,peak
H,0.225,-1.29504569,peak
H,0.949,2.733941615,peak
H,0.217,-1.343104428,peak
H,0.97,3.17805383,peak
H,0.752,1.056389658,peak
H,0.409,-0.409633518,peak
H,1,4.59511985,peak
H,0.973,3.259135499,peak
H,0.188,-1.529956845,peak
H,0.903,2.121757746,peak
H,0.474,-0.144249609,peak
H,0.987,3.748992436,peak
H,0.978,3.409496184,peak
H,1,4.59511985,peak
H,0.982,3.547151294,peak
H,0.44,-0.281851152,peak
H,0.978,3.409496184,peak
H,0.382,-0.523646312,peak
H,0.939,2.571428862,peak
H,0.936,2.526809141,peak
H,0.847,1.63607387,peak
H,0.728,0.934562498,peak
H,0.963,3.009467302,peak
H,0.884,1.936798469,peak
H,0.222,-1.312911815,peak
H,0.872,1.832001586,peak
H,0.313,-0.833052605,peak
H,0.586,0.306374205,peak
H,0.928,2.415478143,peak
H,0.942,2.61782511,peak
H,0.834,1.543686535,peak
H,0.922,2.338303176,peak
H,0.957,2.88300718,peak
H,0.31,-0.84729786,peak
H,0.95,2.751535313,peak
H,0.609,0.401300171,peak
H,0.818,1.437066686,peak
H,0.962,2.987364024,peak
H,0.818,1.437066686,peak
H,0.904,2.132266681,peak
H,0.943,2.633712581,peak
H,0.957,2.88300718,peak
H,0.792,1.277359678,peak
H,0.18,-1.585627264,peak
H,0.851,1.665687458,peak
H,0.717,0.880858057,peak
H,0.729,0.939506688,peak
H,0.939,2.571428862,peak
H,0.646,0.558044696,peak
H,0.204,-1.424225583,peak
H,0.598,0.355703599,peak
H,0.687,0.74001895,peak
H,0.34,-0.708185058,peak
H,0.73,0.944461609,peak
H,0.617,0.434719179,peak
H,0.939,2.571428862,peak
H,0.687,0.74001895,peak
H,0.932,2.469836397,peak
H,0.225,-1.29504569,peak
H,0.625,0.468378934,peak
H,0.423,-0.351577227,peak
H,0.556,0.184521778,peak
H,0.905,2.142863368,peak
H,0.598,0.355703599,peak
H,0.631,0.493794877,peak
H,0.73,0.944461609,peak
H,0.666,0.645519132,peak
H,0.382,-0.523646312,peak
H,0.346,-0.68117099,peak
H,0.243,-1.191448348,peak
H,0.175,-1.621486251,peak
H,0.183,-1.564513101,peak
H,0.817,1.430633479,peak
H,0.185,-1.550597412,peak
H,0.222,-1.312911815,peak
H,0.923,2.350827762,peak
H,0.22,-1.324925415,peak
H,0.184,-1.557539474,peak
H,0.27,-1.045968555,peak
H,0.365,-0.597132527,peak
H,0.388,-0.498045897,peak
H,0.407,-0.417980916,peak
H,0.191,-1.509587053,peak
H,0.167,-1.680721153,peak
H,0.844,1.614245614,peak
H,0.579,0.277772344,peak
H,0.434230756,-0.305429418,peak
H,0.333,-0.74001895,peak
H,0.935,2.512305624,peak
H,0.381,-0.527929194,peak
H,0.978,3.409496184,peak
H,1,4.59511985,peak
H,0.62,0.447312218,peak
H,0.945,2.666159259,peak
H,0.508,-0.008000043,peak
H,0.946,2.682732393,peak
H,0.847,1.63607387,peak
H,0.733,0.959391716,peak
H,0.302,-0.885690291,peak
H,0.948,2.716615564,peak
H,0.983,3.584547216,peak
H,0.765,1.125459539,peak
H,0.918,2.289455802,peak
H,0.923,2.350827762,peak
H,0.896,2.050518502,peak
H,0.75,1.045968555,peak
H,0.654,0.592767995,peak
H,0.31,-0.84729786,peak
H,0.687,0.74001895,peak
H,0.976,3.34680331,peak
H,0.905,2.142863368,peak
H,0.447,-0.253346433,peak
H,0.938,2.556365614,peak
H,0.435,-0.302280872,peak
H,0.875,1.857454728,peak
H,0.918,2.289455802,peak
H,0.953,2.806015015,peak
H,0.48,-0.120144312,peak
H,0.662,0.627842082,peak
H,0.817,1.430633479,peak
H,0.623,0.459940243,peak
H,0.929,2.428836968,peak
H,0.962,2.987364024,peak
H,0.615,0.426342693,peak
H,0.908,2.175197255,peak
H,0.641,0.536509219,peak
H,0.303,-0.880858057,peak
H,0.828,1.50285565,peak
H,0.882,1.91875916,peak
H,0.95,2.751535313,peak
H,0.992,3.99921955,peak
H,0.614,0.422159987,peak
H,0.925,2.376272809,peak
H,0.982,3.547151294,peak
H,0.281,-0.989554911,peak
H,0.199,-1.456521039,peak
H,0.476,-0.136210205,peak
H,0.795,1.29504569,peak
H,0.471,-0.156317528,peak
H,0.889,1.982994352,peak
H,0.967,3.102603276,peak
H,0.955,2.843851742,peak
H,0.575,0.2614797,peak
H,0.67,0.663294217,peak
H,0.261,-1.093286044,peak
H,0.949,2.733941615,peak
H,0.966,3.078568279,peak
H,0.966,3.078568279,peak
H,0.844,1.614245614,peak
H,0.828,1.50285565,peak
H,0.711,0.852064314,peak
H,0.595,0.343333327,peak
H,0.813,1.405150985,peak
H,0.994,4.119037175,peak
H,0.467,-0.172425929,peak
H,0.467,-0.172425929,peak
H,0.918,2.289455802,peak
H,0.909,2.186162518,peak
H,0.835,1.550597412,peak
H,0.97,3.17805383,peak
H,0.483,-0.10810516,peak
H,0.517,0.02800183,peak
H,0.935,2.512305624,peak
H,0.861,1.742465823,peak
H,0.879,1.892145802,peak
H,0.858,1.719000115,peak
H,0.887,1.964322637,peak
H,0.732,0.954404025,peak
H,0.74,0.994622575,peak
H,0.474,-0.144249609,peak
H,0.253,-1.13630181,peak
H,0.727,0.929628943,peak
H,0.805,1.355332136,peak
H,0.208,-1.398841577,peak
H,0.447,-0.253346433,peak
H,0.603,0.376381214,peak
H,0.566,0.224943732,peak
H,0.922,2.338303176,peak
H,0.934,2.497978731,peak
H,0.956,2.863258522,peak
H,0.902,2.111334905,peak
H,0.47,-0.16034265,peak
H,0.703,0.814182252,peak
H,0.918,2.289455802,peak
H,0.887,1.964322637,peak
H,0.294,-0.924705929,peak
H,0.317,-0.814182252,peak
H,0.93,2.442347035,peak
H,0.793,1.283235342,peak
H,0.259,-1.103952755,peak
H,0.91,2.197224577,peak
H,0.757,1.082675696,peak
H,0.382,-0.523646312,peak
H,0.452,-0.23304908,peak
H,0.997,4.329720682,peak
H,0.749,1.040777514,peak
H,0.733,0.959391716,peak
H,0.77,1.15267951,peak
H,0.338,-0.717244732,peak
H,0.867,1.790593288,peak
H,0.929,2.428836968,peak
H,0.701,0.804798547,peak
H,0.861,1.742465823,peak
H,0.903,2.121757746,peak
H,0.995,4.18459144,peak
H,0.274,-1.025281016,peak
H,0.988,3.794467217,peak
H,0.347,-0.67669206,peak
H,0.969,3.152319008,peak
H,0.504,-0.024001152,peak
H,0.806686267,1.365710689,peak
H,0.831,1.523137304,peak
H,0.713,0.861624753,peak
H,0.458,-0.208754814,peak
H,0.479,-0.124159253,peak
H,0.321,-0.795448359,peak
H,0.336,-0.72633273,peak
H,0.757,1.082675696,peak
H,0.927,2.402266864,peak
H,0.675,0.685656509,peak
H,0.961,2.965693764,peak
H,0.287,-0.959391716,peak
H,0.554,0.176456437,peak
H,0.921,2.325906528,peak
H,0.947,2.699548556,peak
H,0.781,1.21396637,peak
H,0.617,0.434719179,peak
H,0.113,-2.164326874,peak
H,0.16,-1.734601055,peak
H,0.191,-1.509587053,peak
H,0.202,-1.437066686,peak
H,0.199,-1.456521039,peak
H,0.189,-1.523137304,peak
H,0.176,-1.614245614,peak
H,0.185,-1.550597412,peak
H,0.172,-1.643421765,peak
H,0.263,-1.082675696,peak
H,0.131,-1.982994352,peak
H,0.173,-1.63607387,peak
H,0.13,-1.992430165,peak
H,0.171,-1.650806341,peak
H,0.167,-1.680721153,peak
H,0.191,-1.509587053,peak
H,0.193,-1.496152942,peak
H,0.163,-1.711262773,peak
H,0.304,-0.87603547,peak
H,0.154,-1.782457077,peak
H,0.126,-2.030866872,peak
H,0.595,0.343333327,peak
H,0.199,-1.456521039,peak
H,0.181,-1.578556599,peak
H,0.17,-1.658228077,peak
H,0.163,-1.711262773,peak
H,0.146,-1.848917883,peak
H,0.252,-1.141745659,peak
H,0.156,-1.766324572,peak
H,0.251,-1.147204844,peak
H,0.206,-1.41148461,peak
H,0.224,-1.300980777,peak
H,0.186,-1.543686535,peak
H,0.136,-1.936798469,peak
H,0.784,1.231036874,peak
H,0.272,-1.035599321,peak
H,0.184,-1.557539474,peak
H,0.369,-0.579707068,peak
H,0.228,-1.277359678,peak
H,0.219,-1.330963716,peak
H,0.855,1.69591151,peak
H,0.412,-0.397138665,peak
H,0.913,2.231011575,peak
H,0.204,-1.424225583,peak
H,0.271,-1.040777514,peak
H,0.82,1.450010176,peak
H,0.903,2.121757746,peak
H,0.384,-0.515094574,peak
H,0.184,-1.557539474,peak
H,0.191,-1.509587053,peak
H,0.36,-0.619039208,peak
H,0.187,-1.536806468,peak
H,0.276,-1.01501272,peak
H,0.196,-1.476213692,peak
H,0.233,-1.248268579,peak
H,0.52,0.040005335,peak
H,0.201,-1.443525489,peak
H,0.243,-1.191448348,peak
H,0.166,-1.688296487,peak
H,0.145,-1.857454728,peak
H,0.53,0.080042708,peak
H,0.431,-0.318669644,peak
H,0.278,-1.004793533,peak
H,0.339,-0.712711386,peak
H,0.438,-0.290015796,peak
H,0.132,-1.973625549,peak
H,0.228,-1.277359678,peak
H,0.199,-1.456521039,peak
H,0.171,-1.650806341,peak
H,0.167,-1.680721153,peak
H,0.188,-1.529956845,peak
H,1,4.59511985,peak
H,0.959,2.923583166,peak
H,0.422,-0.355703599,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,0.378,-0.540806456,peak
H,1,4.59511985,peak
H,0.837,1.564513101,peak
H,1,4.59511985,peak
H,0.943,2.633712581,peak
H,1,4.59511985,peak
H,0.841,1.59273108,peak
H,0.881,1.909829572,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,0.402,-0.438913042,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,0.533,0.092064973,peak
H,1,4.59511985,peak
H,0.616,0.430529077,peak
H,0.702,0.809486173,peak
H,0.869,1.807009032,peak
H,0.867,1.790593288,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,0.734,0.964390527,peak
H,0.591,0.326879837,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,0.514,0.016000341,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,0.942,2.61782511,peak
H,1,4.59511985,peak
H,0.79,1.265666373,peak
H,0.28,-0.994622575,peak
H,1,4.59511985,peak
H,0.461,-0.196631102,peak
H,0.874,1.848917883,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,0.769,1.147204844,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,0.925,2.376272809,peak
H,0.821,1.456521039,peak
H,1,4.59511985,peak
H,0.806,1.361479192,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,1,4.59511985,peak
H,0.535,0.100083459,peak
H,0.97,3.17805383,peak
H,0.848,1.643421765,peak
H,0.559,0.196631102,peak
H,0.439,-0.285932291,peak
H,0.473,-0.14827104,peak
H,0.191,-1.509587053,peak
H,0.151,-1.807009032,peak
H,0.156,-1.766324572,peak
H,0.195,-1.482832288,peak
H,0.294,-0.924705929,peak
H,0.781,1.21396637,peak
H,0.349,-0.667753732,peak
H,0.33,-0.753771802,peak
H,0.26,-1.098612289,peak
H,0.905,2.142863368,peak
H,0.175,-1.621486251,peak
H,0.299,-0.900245742,peak
H,0.355,-0.641090819,peak
H,0.478,-0.128175193,peak
H,0.455,-0.220893832,peak
H,0.661,0.62343772,peak
H,0.217,-1.343104428,peak
H,0.157,-1.758326961,peak
H,0.181,-1.578556599,peak
H,0.121,-2.080567034,peak
H,0.17,-1.658228077,peak
H,0.1,-2.313634929,peak
H,0.131,-1.982994352,peak
H,0.127,-2.021151266,peak
H,0.187,-1.536806468,peak
H,0.162,-1.719000115,peak
H,0.123,-2.060457164,peak
H,0.134,-1.955084525,peak
H,0.146,-1.848917883,peak
