species,hw.trans.peak,time
F,-0.318427721,trough
F,-0.128124952,trough
F,0.613448831,trough
G,-2.201546387,peak
G,-1.649436069,peak
G,-1.617455159,peak
G,-1.510747568,peak
G,-1.348869843,peak
G,-1.321215151,peak
G,-1.186322973,peak
G,-1.06036725,peak
G,-1.021530145,peak
G,-1.001637104,peak
G,-0.866697893,peak
G,-0.817157635,peak
G,-0.792776226,peak
G,-0.767861464,peak
G,-0.764685671,peak
G,-0.597906852,peak
G,-0.452467665,peak
G,-0.446292093,peak
G,-0.122781869,peak
G,-0.089837998,peak
G,-0.013286219,peak
G,0.105294206,peak
G,0.123059735,peak
G,0.132256736,peak
G,0.141444141,peak
G,0.141560116,peak
G,0.250940986,peak
G,0.371049395,peak
G,0.372272247,peak
G,0.379743596,peak
G,0.426340488,peak
G,0.451735057,peak
G,0.476915724,peak
G,0.477996708,peak
G,0.482087639,peak
G,0.50097413,peak
G,0.526153286,peak
G,0.538324776,peak
G,0.551334643,peak
G,0.556815298,peak
G,0.71760334,peak
G,0.757931258,peak
G,0.82757163,peak
G,0.836278459,peak
G,0.854525639,peak
G,0.914062823,peak
G,0.91424522,peak
G,0.915539686,peak
G,0.92103249,peak
G,0.950095329,peak
G,1.048899984,peak
G,1.07674899,peak
G,1.094057165,peak
G,1.117619919,peak
G,1.125826898,peak
G,1.132205605,peak
G,1.137710331,peak
G,1.138342113,peak
G,1.150915133,peak
G,1.168194566,peak
G,1.175364743,peak
G,1.194877214,peak
G,1.196575619,peak
G,1.224145372,peak
G,1.229512603,peak
G,1.233771247,peak
G,1.36396113,peak
G,1.439630024,peak
G,1.460269215,peak
G,1.469536434,peak
G,1.474848013,peak
G,1.503570743,peak
G,1.594933306,peak
G,1.646647326,peak
G,1.647961907,peak
G,1.667665556,peak
G,1.720409337,peak
G,1.731379333,peak
G,1.732940523,peak
G,1.744041454,peak
G,1.755562443,peak
G,1.762589426,peak
G,1.83676725,peak
G,2.094648805,peak
G,2.128397126,peak
G,2.259946133,peak
G,2.261827516,peak
G,2.32408355,peak
G,2.466386823,peak
G,2.919250029,peak
G,3.277718133,peak
G,3.795015836,peak
G,4.542624636,peak
G,4.59511985,peak
G,4.59511985,peak
G,4.59511985,peak
G,4.59511985,peak
G,4.59511985,peak
G,4.59511985,peak
G,4.59511985,peak
G,4.59511985,peak
G,4.59511985,peak
G,4.59511985,peak
G,4.59511985,peak
G,4.59511985,peak
G,4.59511985,peak
G,4.59511985,peak
G,-1.617455159,trough
G,-1.510747568,trough
G,-1.321215151,trough
G,-1.25545103,trough
G,-1.18931553,trough
G,-1.186322973,trough
G,-1.06036725,trough
G,-0.910012805,trough
G,-0.866697893,trough
G,-0.817157635,trough
G,-0.788137752,trough
G,-0.446292093,trough
G,-0.089837998,trough
G,0.910649793,trough
G,1.460269215,trough
H,-3.110761911,peak
H,-3.079369803,peak
H,-2.663729956,peak
H,-2.586918537,peak
H,-2.318981925,peak
H,-2.311836719,peak
H,-2.221993772,peak
H,-2.162157417,peak
H,-2.138283461,peak
H,-2.132256139,peak
H,-2.096840853,peak
H,-2.085115901,peak
H,-2.083719156,peak
H,-2.065448649,peak
H,-2.064557959,peak
H,-2.053304615,peak
H,-2.035711538,peak
H,-2.022538234,peak
H,-2.019112292,peak
H,-2.015674163,peak
H,-1.989932271,peak
H,-1.986387114,peak
H,-1.984461645,peak
H,-1.976495852,peak
H,-1.972510565,peak
H,-1.961964998,peak
H,-1.956099606,peak
H,-1.947831817,peak
H,-1.936767204,peak
H,-1.934657408,peak
H,-1.925575136,peak
H,-1.915197734,peak
H,-1.893456268,peak
H,-1.886876949,peak
H,-1.860509342,peak
H,-1.857367281,peak
H,-1.854477558,peak
H,-1.851433223,peak
H,-1.845141919,peak
H,-1.834199196,peak
H,-1.815239453,peak
H,-1.813913514,peak
H,-1.811073157,peak
H,-1.802299671,peak
H,-1.792710383,peak
H,-1.781658149,peak
H,-1.77925848,peak
H,-1.777120842,peak
H,-1.766820858,peak
H,-1.762718194,peak
H,-1.760452032,peak
H,-1.75550988,peak
H,-1.733387273,peak
H,-1.73288046,peak
H,-1.72591154,peak
H,-1.723415069,peak
H,-1.71823184,peak
H,-1.708727274,peak
H,-1.708433596,peak
H,-1.6914559,peak
H,-1.689733444,peak
H,-1.683251769,peak
H,-1.681587085,peak
H,-1.680281351,peak
H,-1.660254592,peak
H,-1.657665922,peak
H,-1.652678531,peak
H,-1.649530292,peak
H,-1.648031637,peak
H,-1.644080004,peak
H,-1.641196363,peak
H,-1.637020511,peak
H,-1.634765411,peak
H,-1.621776775,peak
H,-1.619634719,peak
H,-1.613513771,peak
H,-1.611891199,peak
H,-1.611279973,peak
H,-1.604408663,peak
H,-1.586821547,peak
H,-1.581954919,peak
H,-1.576181026,peak
H,-1.567163502,peak
H,-1.561221992,peak
H,-1.558657844,peak
H,-1.55586476,peak
H,-1.555372349,peak
H,-1.552889939,peak
H,-1.551245521,peak
H,-1.549283937,peak
H,-1.540738254,peak
H,-1.535037237,peak
H,-1.534692371,peak
H,-1.530546386,peak
H,-1.529949566,peak
H,-1.521977534,peak
H,-1.511926719,peak
H,-1.511619442,peak
H,-1.50992949,peak
H,-1.50982858,peak
H,-1.508598866,peak
H,-1.504030273,peak
H,-1.498786947,peak
H,-1.493916078,peak
H,-1.490851116,peak
H,-1.48515651,peak
H,-1.477308591,peak
H,-1.472257438,peak
H,-1.462727963,peak
H,-1.461378989,peak
H,-1.457139423,peak
H,-1.45660329,peak
H,-1.456261077,peak
H,-1.455540088,peak
H,-1.455266353,peak
H,-1.449463952,peak
H,-1.446043631,peak
H,-1.439610856,peak
H,-1.425172118,peak
H,-1.422111956,peak
H,-1.421387024,peak
H,-1.416293707,peak
H,-1.412150256,peak
H,-1.398005728,peak
H,-1.395259506,peak
H,-1.389154396,peak
H,-1.352916934,peak
H,-1.344023574,peak
H,-1.332658973,peak
H,-1.326008335,peak
H,-1.312627658,peak
H,-1.312103215,peak
H,-1.303635286,peak
H,-1.296697844,peak
H,-1.289299212,peak
H,-1.278265526,peak
H,-1.276890073,peak
H,-1.250791705,peak
H,-1.235526018,peak
H,-1.228768201,peak
H,-1.223872948,peak
H,-1.192886433,peak
H,-1.192608513,peak
H,-1.191479779,peak
H,-1.189015517,peak
H,-1.185565213,peak
H,-1.180637736,peak
H,-1.162573215,peak
H,-1.152384154,peak
H,-1.14987353,peak
H,-1.149733696,peak
H,-1.146379835,peak
H,-1.141577804,peak
H,-1.137680301,peak
H,-1.135644409,peak
H,-1.135465523,peak
H,-1.128633125,peak
H,-1.119015262,peak
H,-1.106560203,peak
H,-1.101179868,peak
H,-1.093153309,peak
H,-1.091598101,peak
H,-1.082028774,peak
H,-1.08135058,peak
H,-1.079686749,peak
H,-1.05742396,peak
H,-1.049303304,peak
H,-1.047338907,peak
H,-1.043285205,peak
H,-1.042136709,peak
H,-1.035203389,peak
H,-1.031524845,peak
H,-1.022839328,peak
H,-1.014336739,peak
H,-1.004293148,peak
H,-0.998064327,peak
H,-0.992364245,peak
H,-0.991185529,peak
H,-0.987317475,peak
H,-0.980767568,peak
H,-0.976827331,peak
H,-0.958372354,peak
H,-0.945719179,peak
H,-0.945388221,peak
H,-0.943580505,peak
H,-0.935475435,peak
H,-0.935262614,peak
H,-0.929531626,peak
H,-0.926201307,peak
H,-0.924761505,peak
H,-0.919836003,peak
H,-0.902303844,peak
H,-0.902061543,peak
H,-0.894253655,peak
H,-0.884675395,peak
H,-0.879949244,peak
H,-0.87772305,peak
H,-0.875042476,peak
H,-0.869994425,peak
H,-0.851876295,peak
H,-0.84919163,peak
H,-0.847838633,peak
H,-0.831195454,peak
H,-0.815969337,peak
H,-0.814672698,peak
H,-0.797435698,peak
H,-0.794934761,peak
H,-0.792553396,peak
H,-0.790722308,peak
H,-0.779350649,peak
H,-0.754816617,peak
H,-0.738615769,peak
H,-0.737898609,peak
H,-0.72846561,peak
H,-0.723876905,peak
H,-0.715541235,peak
H,-0.715054631,peak
H,-0.710827123,peak
H,-0.706453175,peak
H,-0.698335298,peak
H,-0.683410195,peak
H,-0.677578385,peak
H,-0.669048939,peak
H,-0.654080642,peak
H,-0.641501518,peak
H,-0.640336991,peak
H,-0.62428524,peak
H,-0.623171026,peak
H,-0.618893814,peak
H,-0.609343338,peak
H,-0.599020762,peak
H,-0.581269783,peak
H,-0.576831499,peak
H,-0.571357044,peak
H,-0.541066896,peak
H,-0.536477635,peak
H,-0.536198355,peak
H,-0.535248371,peak
H,-0.529651083,peak
H,-0.525485635,peak
H,-0.522768556,peak
H,-0.514870976,peak
H,-0.512330304,peak
H,-0.501231829,peak
H,-0.49839756,peak
H,-0.493017899,peak
H,-0.476246633,peak
H,-0.4737233,peak
H,-0.45436886,peak
H,-0.440560074,peak
H,-0.437401612,peak
H,-0.431528504,peak
H,-0.420969933,peak
H,-0.419326082,peak
H,-0.417513139,peak
H,-0.40130087,peak
H,-0.397814986,peak
H,-0.396364456,peak
H,-0.383062841,peak
H,-0.353757296,peak
H,-0.35259406,peak
H,-0.331300788,peak
H,-0.329196561,peak
H,-0.319235384,peak
H,-0.314670767,peak
H,-0.314645352,peak
H,-0.303718474,peak
H,-0.290749876,peak
H,-0.285132288,peak
H,-0.284480156,peak
H,-0.26896787,peak
H,-0.259135379,peak
H,-0.255544909,peak
H,-0.253926072,peak
H,-0.25240742,peak
H,-0.251774766,peak
H,-0.231051898,peak
H,-0.221905306,peak
H,-0.215024937,peak
H,-0.210737477,peak
H,-0.210580682,peak
H,-0.208046143,peak
H,-0.196636651,peak
H,-0.172807965,peak
H,-0.171823618,peak
H,-0.171823618,peak
H,-0.16582577,peak
H,-0.161180375,peak
H,-0.154819223,peak
H,-0.147099057,peak
H,-0.142646972,peak
H,-0.142401562,peak
H,-0.135728819,peak
H,-0.128995901,peak
H,-0.126356654,peak
H,-0.126026555,peak
H,-0.120856985,peak
H,-0.110801833,peak
H,-0.108365978,peak
H,-0.107364643,peak
H,-0.099575098,peak
H,-0.076347019,peak
H,-0.074620566,peak
H,-0.073479684,peak
H,-0.064070533,peak
H,-0.06354067,peak
H,-0.0503846,peak
H,-0.049556311,peak
H,-0.028341005,peak
H,-0.025945747,peak
H,-0.020410753,peak
H,-0.01365068,peak
H,-0.009411957,peak
H,-0.003732612,peak
H,-0.001998677,peak
H,0.011410576,peak
H,0.015189524,peak
H,0.027444887,peak
H,0.03577271,peak
H,0.04079913,peak
H,0.059106302,peak
H,0.066691336,peak
H,0.070096708,peak
H,0.070796027,peak
H,0.081129522,peak
H,0.088082842,peak
H,0.092575143,peak
H,0.098618225,peak
H,0.10393858,peak
H,0.104269936,peak
H,0.106049394,peak
H,0.114139844,peak
H,0.141416315,peak
H,0.154743282,peak
H,0.166107453,peak
H,0.171098454,peak
H,0.177261319,peak
H,0.178602736,peak
H,0.185876585,peak
H,0.189998881,peak
H,0.194727653,peak
H,0.200014535,peak
H,0.204829683,peak
H,0.209391372,peak
H,0.212235819,peak
H,0.223783468,peak
H,0.241419204,peak
H,0.252901546,peak
H,0.258730951,peak
H,0.259552869,peak
H,0.27617794,peak
H,0.283667671,peak
H,0.291745882,peak
H,0.29740771,peak
H,0.307162423,peak
H,0.311680914,peak
H,0.32367179,peak
H,0.325231496,peak
H,0.325740798,peak
H,0.32575866,peak
H,0.34143604,peak
H,0.343791106,peak
H,0.34533298,peak
H,0.354216626,peak
H,0.356430034,peak
H,0.357156075,peak
H,0.362692774,peak
H,0.375054389,peak
H,0.378406116,peak
H,0.378617386,peak
H,0.400592403,peak
H,0.40112029,peak
H,0.411513666,peak
H,0.421818642,peak
H,0.422664959,peak
H,0.425266259,peak
H,0.429771222,peak
H,0.433699823,peak
H,0.433749089,peak
H,0.446787927,peak
H,0.45741796,peak
H,0.460296277,peak
H,0.467646257,peak
H,0.468401406,peak
H,0.473541429,peak
H,0.475359575,peak
H,0.476687421,peak
H,0.493308963,peak
H,0.519269281,peak
H,0.519837515,peak
H,0.526767699,peak
H,0.534573504,peak
H,0.535358558,peak
H,0.536546532,peak
H,0.545143032,peak
H,0.554613645,peak
H,0.560194311,peak
H,0.577346414,peak
H,0.586421944,peak
H,0.593166005,peak
H,0.608179112,peak
H,0.613336072,peak
H,0.624518971,peak
H,0.626441364,peak
H,0.632012569,peak
H,0.6336877,peak
H,0.642878401,peak
H,0.646968618,peak
H,0.656061932,peak
H,0.664852039,peak
H,0.68666957,peak
H,0.693884058,peak
H,0.705778995,peak
H,0.708225017,peak
H,0.717037359,peak
H,0.737818961,peak
H,0.73782178,peak
H,0.741548547,peak
H,0.751280052,peak
H,0.782941393,peak
H,0.789750861,peak
H,0.794616835,peak
H,0.79839155,peak
H,0.802753939,peak
H,0.806212625,peak
H,0.808694207,peak
H,0.814049551,peak
H,0.817198839,peak
H,0.850393869,peak
H,0.851077382,peak
H,0.860421073,peak
H,0.864610207,peak
H,0.878672756,peak
H,0.907962757,peak
H,0.91286671,peak
H,0.913875795,peak
H,0.919661157,peak
H,0.922646214,peak
H,0.928476923,peak
H,0.929655457,peak
H,0.937758448,peak
H,0.939812902,peak
H,0.942018318,peak
H,0.942371701,peak
H,0.954071172,peak
H,0.955163585,peak
H,0.960173014,peak
H,0.961694105,peak
H,0.965386595,peak
H,0.984140833,peak
H,0.99284599,peak
H,0.993924143,peak
H,0.996109578,peak
H,1.010540456,peak
H,1.017042863,peak
H,1.0229079,peak
H,1.03241216,peak
H,1.041189719,peak
H,1.043408916,peak
H,1.045272897,peak
H,1.071906493,peak
H,1.080397446,peak
H,1.080581368,peak
H,1.081062839,peak
H,1.084282935,peak
H,1.086363534,peak
H,1.098739114,peak
H,1.1127147,peak
H,1.113590309,peak
H,1.117355654,peak
H,1.125793791,peak
H,1.147653554,peak
H,1.151855339,peak
H,1.154089616,peak
H,1.169192703,peak
H,1.173922683,peak
H,1.188253022,peak
H,1.190421026,peak
H,1.211114966,peak
H,1.211321982,peak
H,1.216523379,peak
H,1.217864995,peak
H,1.233070187,peak
H,1.246209224,peak
H,1.247230879,peak
H,1.265820337,peak
H,1.267369563,peak
H,1.276589637,peak
H,1.277991621,peak
H,1.282165706,peak
H,1.28321761,peak
H,1.29636005,peak
H,1.302657564,peak
H,1.322983169,peak
H,1.325105701,peak
H,1.339766756,peak
H,1.350459019,peak
H,1.355897145,peak
H,1.356806315,peak
H,1.361086637,peak
H,1.36256967,peak
H,1.365971222,peak
H,1.3743253,peak
H,1.393109223,peak
H,1.403172135,peak
H,1.40476257,peak
H,1.405031722,peak
H,1.419417401,peak
H,1.420626251,peak
H,1.423950646,peak
H,1.427966307,peak
H,1.432014409,peak
H,1.432137092,peak
H,1.437042714,peak
H,1.437913777,peak
H,1.439032592,peak
H,1.44934047,peak
H,1.453911182,peak
H,1.488894879,peak
H,1.493573262,peak
H,1.496558168,peak
H,1.503382505,peak
H,1.505190546,peak
H,1.525697522,peak
H,1.537490297,peak
H,1.542015771,peak
H,1.544740244,peak
H,1.544841507,peak
H,1.547250543,peak
H,1.547837796,peak
H,1.556927959,peak
H,1.557749161,peak
H,1.561290742,peak
H,1.561602814,peak
H,1.562456645,peak
H,1.572837892,peak
H,1.595979996,peak
H,1.598602946,peak
H,1.611444012,peak
H,1.612093604,peak
H,1.612477993,peak
H,1.616780256,peak
H,1.632518931,peak
H,1.63532716,peak
H,1.636402622,peak
H,1.64490455,peak
H,1.645564408,peak
H,1.664913053,peak
H,1.681762711,peak
H,1.693128872,peak
H,1.707930455,peak
H,1.71965712,peak
H,1.721009402,peak
H,1.740706304,peak
H,1.741797583,peak
H,1.742989456,peak
H,1.748245828,peak
H,1.750991655,peak
H,1.75431164,peak
H,1.766895795,peak
H,1.771471081,peak
H,1.790750285,peak
H,1.791210612,peak
H,1.803508796,peak
H,1.807500486,peak
H,1.810858676,peak
H,1.818995414,peak
H,1.819379989,peak
H,1.833500701,peak
H,1.834765413,peak
H,1.835044775,peak
H,1.84642001,peak
H,1.852918241,peak
H,1.856002508,peak
H,1.863155066,peak
H,1.872306204,peak
H,1.888806854,peak
H,1.907901361,peak
H,1.909844952,peak
H,1.913538863,peak
H,1.919619895,peak
H,1.92845111,peak
H,1.929757605,peak
H,1.930856869,peak
H,1.932178917,peak
H,1.940158979,peak
H,1.940995702,peak
H,1.943418325,peak
H,1.943766949,peak
H,1.94596658,peak
H,1.963156034,peak
H,1.963167584,peak
H,1.967826628,peak
H,1.971152359,peak
H,1.971633006,peak
H,1.977223207,peak
H,1.982038418,peak
H,2.011558097,peak
H,2.024212,peak
H,2.02765093,peak
H,2.029143796,peak
H,2.035172354,peak
H,2.052258394,peak
H,2.060127896,peak
H,2.060344728,peak
H,2.063089619,peak
H,2.067565349,peak
H,2.111840455,peak
H,2.117437889,peak
H,2.117738021,peak
H,2.11775873,peak
H,2.120814307,peak
H,2.132298582,peak
H,2.136597648,peak
H,2.139194838,peak
H,2.140209456,peak
H,2.140448073,peak
H,2.144647194,peak
H,2.146260902,peak
H,2.150393422,peak
H,2.159198125,peak
H,2.162278805,peak
H,2.166663066,peak
H,2.171476449,peak
H,2.173797308,peak
H,2.179295346,peak
H,2.184758498,peak
H,2.187331721,peak
H,2.189807149,peak
H,2.193709545,peak
H,2.196038474,peak
H,2.209454835,peak
H,2.225733037,peak
H,2.236173929,peak
H,2.263160849,peak
H,2.271212134,peak
H,2.2721178,peak
H,2.285465583,peak
H,2.29159429,peak
H,2.292224274,peak
H,2.293672661,peak
H,2.29563084,peak
H,2.303147472,peak
H,2.309322001,peak
H,2.321624132,peak
H,2.324970295,peak
H,2.330658284,peak
H,2.336424646,peak
H,2.338191476,peak
H,2.355075895,peak
H,2.356989498,peak
H,2.369022105,peak
H,2.372896251,peak
H,2.373804057,peak
H,2.378635755,peak
H,2.387156024,peak
H,2.394438774,peak
H,2.403285797,peak
H,2.403590426,peak
H,2.412008274,peak
H,2.416223992,peak
H,2.424060377,peak
H,2.429807028,peak
H,2.443329601,peak
H,2.452412495,peak
H,2.455235393,peak
H,2.46419872,peak
H,2.473113438,peak
H,2.49292773,peak
H,2.515497049,peak
H,2.516576619,peak
H,2.525793732,peak
H,2.549913168,peak
H,2.553684754,peak
H,2.566397738,peak
H,2.566718897,peak
H,2.611167643,peak
H,2.614023922,peak
H,2.614676829,peak
H,2.634714424,peak
H,2.635731286,peak
H,2.64263021,peak
H,2.642916689,peak
H,2.654549721,peak
H,2.66051931,peak
H,2.668071388,peak
H,2.687612707,peak
H,2.690994147,peak
H,2.70195876,peak
H,2.712384384,peak
H,2.726024026,peak
H,2.729850192,peak
H,2.742378039,peak
H,2.753390071,peak
H,2.757088027,peak
H,2.794193812,peak
H,2.805644403,peak
H,2.812957914,peak
H,2.814126632,peak
H,2.840151041,peak
H,2.856247889,peak
H,2.873320512,peak
H,2.875839199,peak
H,2.879621124,peak
H,2.883706627,peak
H,2.884368211,peak
H,2.912579731,peak
H,2.920834994,peak
H,2.964353066,peak
H,2.968368247,peak
H,2.981846162,peak
H,2.986265305,peak
H,2.988840521,peak
H,2.995427003,peak
H,3.006672068,peak
H,3.01193965,peak
H,3.01547384,peak
H,3.030317802,peak
H,3.05150968,peak
H,3.068413973,peak
H,3.06898576,peak
H,3.069028393,peak
H,3.07579981,peak
H,3.102611757,peak
H,3.122573433,peak
H,3.129508087,peak
H,3.139721815,peak
H,3.170699594,peak
H,3.184552074,peak
H,3.190309721,peak
H,3.217388901,peak
H,3.271903644,peak
H,3.272325713,peak
H,3.319225216,peak
H,3.327704825,peak
H,3.329437182,peak
H,3.338991566,peak
H,3.341273767,peak
H,3.344819485,peak
H,3.346608619,peak
H,3.357002262,peak
H,3.358917095,peak
H,3.366896563,peak
H,3.369879937,peak
H,3.374460408,peak
H,3.39523137,peak
H,3.464774624,peak
H,3.483044238,peak
H,3.509945572,peak
H,3.53299039,peak
H,3.533298315,peak
H,3.533979971,peak
H,3.539623866,peak
H,3.543836197,peak
H,3.560261576,peak
H,3.580687611,peak
H,3.585795031,peak
H,3.588389905,peak
H,3.593947313,peak
H,3.601730242,peak
H,3.607517681,peak
H,3.629359776,peak
H,3.689121878,peak
H,3.77346574,peak
H,3.810426542,peak
H,3.845531411,peak
H,3.893251587,peak
H,3.910955434,peak
H,4.011517334,peak
H,4.013529459,peak
H,4.051357766,peak
H,4.098438291,peak
H,4.133239875,peak
H,4.213242255,peak
H,4.245508901,peak
H,4.303807541,peak
H,4.321700571,peak
H,4.323833067,peak
H,4.389566639,peak
H,4.445901949,peak
H,4.518188684,peak
H,4.530065364,peak
H,4.548426245,peak
H,4.58779158,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,4.59511985,peak
H,-3.110761911,trough
H,-3.079369803,trough
H,-2.663729956,trough
H,-2.655184969,trough
H,-2.586918537,trough
H,-2.096840853,trough
H,-2.085115901,trough
H,-2.062165089,trough
H,-2.015674163,trough
H,-1.925575136,trough
H,-1.860509342,trough
H,-1.834199196,trough
H,-1.815239453,trough
H,-1.813913514,trough
H,-1.802299671,trough
H,-1.792710383,trough
H,-1.777120842,trough
H,-1.723415069,trough
H,-1.6914559,trough
H,-1.648031637,trough
H,-1.613513771,trough
H,-1.611279973,trough
H,-1.561221992,trough
H,-1.551245521,trough
H,-1.504030273,trough
H,-1.498786947,trough
H,-1.490851116,trough
H,-1.462727963,trough
H,-1.395259506,trough
H,-1.235526018,trough
H,-1.228768201,trough
H,-1.223872948,trough
H,-1.189015517,trough
H,-1.185565213,trough
H,-1.162573215,trough
H,-1.14987353,trough
H,-1.137680301,trough
H,-1.135644409,trough
H,-1.093153309,trough
H,-1.043285205,trough
H,-1.031524845,trough
H,-0.998064327,trough
H,-0.987317475,trough
H,-0.980767568,trough
H,-0.935475435,trough
H,-0.935262614,trough
H,-0.929531626,trough
H,-0.919836003,trough
H,-0.869994425,trough
H,-0.851876295,trough
H,-0.814672698,trough
H,-0.797435698,trough
H,-0.792553396,trough
H,-0.790722308,trough
H,-0.779350649,trough
H,-0.737898609,trough
H,-0.715541235,trough
H,-0.640336991,trough
H,-0.62428524,trough
H,-0.623171026,trough
H,-0.536477635,trough
H,-0.535248371,trough
H,-0.512330304,trough
H,-0.501231829,trough
H,-0.493017899,trough
H,-0.476246633,trough
H,-0.4737233,trough
H,-0.45436886,trough
H,-0.437401612,trough
H,-0.397814986,trough
H,-0.172807965,trough
H,-0.107364643,trough
H,-0.003732612,trough
H,0.070796027,trough
H,0.104269936,trough
H,0.209391372,trough
H,0.252901546,trough
H,0.291745882,trough
H,0.311680914,trough
H,0.362692774,trough
H,0.608179112,trough
H,0.6336877,trough
H,0.79839155,trough
H,0.955163585,trough
H,1.113590309,trough
H,2.152470412,trough
